"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+6.98014461798E+007, -1.40535548433E+000, +0.00000000000E+000
+7.00840151722E+007, -1.44533589409E+000, +0.00000000000E+000
+7.03665841647E+007, -1.48890439098E+000, +0.00000000000E+000
+7.06491531572E+007, -1.53389245213E+000, +0.00000000000E+000
+7.09317221497E+007, -1.58062648395E+000, +0.00000000000E+000
+7.12142911422E+007, -1.63005385441E+000, +0.00000000000E+000
+7.14968601347E+007, -1.67969606710E+000, +0.00000000000E+000
+7.17794291271E+007, -1.73323914257E+000, +0.00000000000E+000
+7.21107479183E+007, -1.79920137291E+000, +0.00000000000E+000
+7.25035542856E+007, -1.88165997187E+000, +0.00000000000E+000
+7.28963606530E+007, -1.97008527880E+000, +0.00000000000E+000
+7.32891670203E+007, -2.06478035099E+000, +0.00000000000E+000
+7.36819733877E+007, -2.16710024445E+000, +0.00000000000E+000
+7.40747797550E+007, -2.27527277258E+000, +0.00000000000E+000
+7.44675861224E+007, -2.39141432251E+000, +0.00000000000E+000
+7.48603924897E+007, -2.51637237237E+000, +0.00000000000E+000
+7.52531988571E+007, -2.65361779352E+000, +0.00000000000E+000
+7.56460052244E+007, -2.80035076717E+000, +0.00000000000E+000
+7.60388115918E+007, -2.95413109919E+000, +0.00000000000E+000
+7.64316179591E+007, -3.12526327121E+000, +0.00000000000E+000
+7.68244243265E+007, -3.31061954382E+000, +0.00000000000E+000
+7.72172306938E+007, -3.50892920260E+000, +0.00000000000E+000
+7.76100370612E+007, -3.71985094088E+000, +0.00000000000E+000
+7.80028434285E+007, -3.95537286884E+000, +0.00000000000E+000
+7.83956497959E+007, -4.20646229432E+000, +0.00000000000E+000
+7.87884561632E+007, -4.48107881575E+000, +0.00000000000E+000
+7.91812625306E+007, -4.77335045843E+000, +0.00000000000E+000
+7.95740688979E+007, -5.09313300622E+000, +0.00000000000E+000
+7.99668752653E+007, -5.44054756729E+000, +0.00000000000E+000
+8.03596816326E+007, -5.81974397113E+000, +0.00000000000E+000
+8.07524879999E+007, -6.21805280087E+000, +0.00000000000E+000
+8.11452943673E+007, -6.63891485751E+000, +0.00000000000E+000
+8.15381007346E+007, -7.08895935166E+000, +0.00000000000E+000
+8.19309071020E+007, -7.55819745683E+000, +0.00000000000E+000
+8.23237134693E+007, -8.01944319913E+000, +0.00000000000E+000
+8.27165198367E+007, -8.48613570369E+000, +0.00000000000E+000
+8.31093262040E+007, -8.93625638607E+000, +0.00000000000E+000
+8.35021325714E+007, -9.29409050854E+000, +0.00000000000E+000
+8.38949389387E+007, -9.56971983339E+000, +0.00000000000E+000
+8.42877453061E+007, -9.72744378104E+000, +0.00000000000E+000
+8.46805516734E+007, -9.73398076887E+000, +0.00000000000E+000
+8.50733580408E+007, -9.56662049906E+000, +0.00000000000E+000
+8.54661644081E+007, -9.25993611738E+000, +0.00000000000E+000
+8.58589707755E+007, -8.82338428807E+000, +0.00000000000E+000
+8.62517771428E+007, -8.32735165675E+000, +0.00000000000E+000
+8.66445835102E+007, -7.78582765872E+000, +0.00000000000E+000
+8.70373898775E+007, -7.23361217760E+000, +0.00000000000E+000
+8.74301962449E+007, -6.66928975269E+000, +0.00000000000E+000
+8.78230026122E+007, -6.13187990286E+000, +0.00000000000E+000
+8.82158089796E+007, -5.64029358853E+000, +0.00000000000E+000
+8.86086153469E+007, -5.16682526602E+000, +0.00000000000E+000
+8.90014217143E+007, -4.71796745948E+000, +0.00000000000E+000
+8.93942280816E+007, -4.31963063638E+000, +0.00000000000E+000
+8.97870344490E+007, -3.94725118193E+000, +0.00000000000E+000
+9.01798408163E+007, -3.60986957586E+000, +0.00000000000E+000
+9.05726471836E+007, -3.30602702736E+000, +0.00000000000E+000
+9.09654535510E+007, -3.02851870977E+000, +0.00000000000E+000
+9.13582599183E+007, -2.77988110549E+000, +0.00000000000E+000
+9.17510662857E+007, -2.54839960355E+000, +0.00000000000E+000
+9.21438726530E+007, -2.35781821256E+000, +0.00000000000E+000
+9.25366790204E+007, -2.17598941683E+000, +0.00000000000E+000
+9.29294853877E+007, -2.01206421803E+000, +0.00000000000E+000
+9.33222917551E+007, -1.87092100780E+000, +0.00000000000E+000
+9.37150981224E+007, -1.75645207752E+000, +0.00000000000E+000
+9.41079044898E+007, -1.63601324867E+000, +0.00000000000E+000
+9.45007108571E+007, -1.53483855814E+000, +0.00000000000E+000
+9.48935172245E+007, -1.45118699066E+000, +0.00000000000E+000
+9.52863235918E+007, -1.37469203249E+000, +0.00000000000E+000
+9.56791299592E+007, -1.31604073593E+000, +0.00000000000E+000
+9.60719363265E+007, -1.25409401560E+000, +0.00000000000E+000
+9.64647426939E+007, -1.20437224467E+000, +0.00000000000E+000
+9.68575490612E+007, -1.16680990011E+000, +0.00000000000E+000
+9.72503554286E+007, -1.13720923025E+000, +0.00000000000E+000
+9.76431617959E+007, -1.10667727647E+000, +0.00000000000E+000
+9.80359681633E+007, -1.08515958899E+000, +0.00000000000E+000
+9.84287745306E+007, -1.06164192078E+000, +0.00000000000E+000
+9.88215808980E+007, -1.04522049683E+000, +0.00000000000E+000
+9.92143872653E+007, -1.03445644855E+000, +0.00000000000E+000
+9.96071936327E+007, -1.01736941187E+000, +0.00000000000E+000
+1.00000000000E+008, -1.00986965933E+000, +0.00000000000E+000
+1.00461579028E+008, -9.99258653541E-001, +0.00000000000E+000
+1.01007493369E+008, -9.90970453711E-001, +0.00000000000E+000
+1.01553407710E+008, -9.78638975615E-001, +0.00000000000E+000
+1.02099322050E+008, -9.67752481698E-001, +0.00000000000E+000
+1.02645236391E+008, -9.56817090147E-001, +0.00000000000E+000
+1.03191150732E+008, -9.40739209694E-001, +0.00000000000E+000
+1.03737065073E+008, -9.28610637633E-001, +0.00000000000E+000
+1.04282979414E+008, -9.11355357099E-001, +0.00000000000E+000
+1.04828893755E+008, -8.96140942467E-001, +0.00000000000E+000
+1.05374808095E+008, -8.78009895472E-001, +0.00000000000E+000
+1.05920722436E+008, -8.60923853654E-001, +0.00000000000E+000
+1.06466636777E+008, -8.41124330673E-001, +0.00000000000E+000
+1.07012551118E+008, -8.21259949843E-001, +0.00000000000E+000
+1.07558465459E+008, -8.01670112996E-001, +0.00000000000E+000
+1.08104379800E+008, -7.82308412620E-001, +0.00000000000E+000
+1.08650294141E+008, -7.63592273827E-001, +0.00000000000E+000
+1.09196208481E+008, -7.42362842040E-001, +0.00000000000E+000
+1.09742122822E+008, -7.21067446899E-001, +0.00000000000E+000
+1.10288037163E+008, -7.01280372298E-001, +0.00000000000E+000
+1.10833951504E+008, -6.82879220334E-001, +0.00000000000E+000
+1.11379865845E+008, -6.62661784786E-001, +0.00000000000E+000
+1.11925780186E+008, -6.44265904286E-001, +0.00000000000E+000
+1.12471694526E+008, -6.25635209951E-001, +0.00000000000E+000
+1.13017608867E+008, -6.08319447326E-001, +0.00000000000E+000
+1.13563523208E+008, -5.90205205442E-001, +0.00000000000E+000
+1.14109437549E+008, -5.73864396688E-001, +0.00000000000E+000
+1.14655351890E+008, -5.57595883787E-001, +0.00000000000E+000
+1.15201266231E+008, -5.42353449524E-001, +0.00000000000E+000
+1.15747180572E+008, -5.26933587034E-001, +0.00000000000E+000
+1.16293094912E+008, -5.12729193040E-001, +0.00000000000E+000
+1.16839009253E+008, -4.98811792622E-001, +0.00000000000E+000
+1.17384923594E+008, -4.86101800125E-001, +0.00000000000E+000
+1.17930837935E+008, -4.74314503750E-001, +0.00000000000E+000
+1.18476752276E+008, -4.60452569365E-001, +0.00000000000E+000
+1.19022666617E+008, -4.49037197057E-001, +0.00000000000E+000
+1.19568580958E+008, -4.37683175118E-001, +0.00000000000E+000
+1.20114495298E+008, -4.26100027509E-001, +0.00000000000E+000
+1.20660409639E+008, -4.16136764313E-001, +0.00000000000E+000
+1.21206323980E+008, -4.05603688659E-001, +0.00000000000E+000
+1.21752238321E+008, -3.95612667080E-001, +0.00000000000E+000
+1.22298152662E+008, -3.86318364942E-001, +0.00000000000E+000
+1.22844067003E+008, -3.77114123626E-001, +0.00000000000E+000
+1.23389981343E+008, -3.68111637496E-001, +0.00000000000E+000
+1.23935895684E+008, -3.60011705139E-001, +0.00000000000E+000
+1.24481810025E+008, -3.51410761967E-001, +0.00000000000E+000
+1.25027724366E+008, -3.44097797711E-001, +0.00000000000E+000
+1.25573638707E+008, -3.36556108587E-001, +0.00000000000E+000
+1.26119553048E+008, -3.28986368658E-001, +0.00000000000E+000
+1.26665467389E+008, -3.22329124476E-001, +0.00000000000E+000
+1.27211381729E+008, -3.15811928636E-001, +0.00000000000E+000
+1.27757296070E+008, -3.09468132340E-001, +0.00000000000E+000
+1.28303210411E+008, -3.02918573794E-001, +0.00000000000E+000
+1.28849124752E+008, -2.97275930723E-001, +0.00000000000E+000
+1.29395039093E+008, -2.91406618825E-001, +0.00000000000E+000
+1.29940953434E+008, -2.86012299529E-001, +0.00000000000E+000
+1.30486867774E+008, -2.80022493467E-001, +0.00000000000E+000
+1.31032782115E+008, -2.75143534672E-001, +0.00000000000E+000
+1.31578696456E+008, -2.70378226332E-001, +0.00000000000E+000
+1.32124610797E+008, -2.65387142014E-001, +0.00000000000E+000
+1.32670525138E+008, -2.60581490727E-001, +0.00000000000E+000
+1.33216439479E+008, -2.56275017467E-001, +0.00000000000E+000
+1.33762353820E+008, -2.51913080911E-001, +0.00000000000E+000
+1.34308268160E+008, -2.47478564259E-001, +0.00000000000E+000
+1.34854182501E+008, -2.43571799885E-001, +0.00000000000E+000
+1.35400096842E+008, -2.39588447139E-001, +0.00000000000E+000
+1.35946011183E+008, -2.35936314324E-001, +0.00000000000E+000
+1.36491925524E+008, -2.32288895832E-001, +0.00000000000E+000
+1.37037839865E+008, -2.28715433937E-001, +0.00000000000E+000
+1.37583754205E+008, -2.25040286428E-001, +0.00000000000E+000
+1.38129668546E+008, -2.21815457137E-001, +0.00000000000E+000
+1.38675582887E+008, -2.18797710220E-001, +0.00000000000E+000
+1.39315680295E+008, -2.15119611920E-001, +0.00000000000E+000
+1.40074569751E+008, -2.11053861527E-001, +0.00000000000E+000
+1.40833459207E+008, -2.07004788676E-001, +0.00000000000E+000
+1.41592348664E+008, -2.03551984242E-001, +0.00000000000E+000
+1.42351238120E+008, -1.99873610878E-001, +0.00000000000E+000
+1.43110127577E+008, -1.96791481738E-001, +0.00000000000E+000
+1.43869017033E+008, -1.93326328970E-001, +0.00000000000E+000
+1.44627906490E+008, -1.90258361388E-001, +0.00000000000E+000
+1.45386795946E+008, -1.87241192047E-001, +0.00000000000E+000
+1.46145685402E+008, -1.84415927622E-001, +0.00000000000E+000
+1.46904574859E+008, -1.81611296305E-001, +0.00000000000E+000
+1.47663464315E+008, -1.79013939590E-001, +0.00000000000E+000
+1.48422353772E+008, -1.76613862448E-001, +0.00000000000E+000
+1.49181243228E+008, -1.74337096561E-001, +0.00000000000E+000
+1.49940132685E+008, -1.71904365741E-001, +0.00000000000E+000
+1.50699022141E+008, -1.69802206044E-001, +0.00000000000E+000
+1.51457911598E+008, -1.67854004001E-001, +0.00000000000E+000
+1.52216801054E+008, -1.65818078048E-001, +0.00000000000E+000
+1.52975690510E+008, -1.63885392360E-001, +0.00000000000E+000
+1.53734579967E+008, -1.62041981297E-001, +0.00000000000E+000
+1.54493469423E+008, -1.60502456012E-001, +0.00000000000E+000
+1.55252358880E+008, -1.58748758528E-001, +0.00000000000E+000
+1.56011248336E+008, -1.57306795063E-001, +0.00000000000E+000
+1.56770137793E+008, -1.55826833431E-001, +0.00000000000E+000
+1.57529027249E+008, -1.54460898922E-001, +0.00000000000E+000
+1.58287916706E+008, -1.53204697263E-001, +0.00000000000E+000
+1.59046806162E+008, -1.51933979453E-001, +0.00000000000E+000
+1.59805695618E+008, -1.50777371316E-001, +0.00000000000E+000
+1.60564585075E+008, -1.49690654207E-001, +0.00000000000E+000
+1.61323474531E+008, -1.48527133289E-001, +0.00000000000E+000
+1.62082363988E+008, -1.47581821810E-001, +0.00000000000E+000
+1.62841253444E+008, -1.46570487025E-001, +0.00000000000E+000
+1.63600142901E+008, -1.45738555148E-001, +0.00000000000E+000
+1.64359032357E+008, -1.45014724443E-001, +0.00000000000E+000
+1.65117921813E+008, -1.44394686648E-001, +0.00000000000E+000
+1.65876811270E+008, -1.43733484524E-001, +0.00000000000E+000
+1.66635700726E+008, -1.42984406129E-001, +0.00000000000E+000
+1.67394590183E+008, -1.42379315928E-001, +0.00000000000E+000
+1.68153479639E+008, -1.41824093825E-001, +0.00000000000E+000
+1.68912369096E+008, -1.41423849709E-001, +0.00000000000E+000
+1.69671258552E+008, -1.41068192190E-001, +0.00000000000E+000
+1.70430148009E+008, -1.40855380100E-001, +0.00000000000E+000
+1.71189037465E+008, -1.40405146183E-001, +0.00000000000E+000
+1.71947926921E+008, -1.40036103474E-001, +0.00000000000E+000
+1.72706816378E+008, -1.39999840842E-001, +0.00000000000E+000
+1.73465705834E+008, -1.39864423552E-001, +0.00000000000E+000
+1.74224595291E+008, -1.39681420096E-001, +0.00000000000E+000
+1.74983484747E+008, -1.39654277181E-001, +0.00000000000E+000
+1.75742374204E+008, -1.39686432230E-001, +0.00000000000E+000
+1.76501263660E+008, -1.39859400289E-001, +0.00000000000E+000
+1.77260153116E+008, -1.39959675341E-001, +0.00000000000E+000
+1.78019042573E+008, -1.40063834332E-001, +0.00000000000E+000
+1.78777932029E+008, -1.40369008548E-001, +0.00000000000E+000
+1.79536821486E+008, -1.40510716468E-001, +0.00000000000E+000
+1.80295710942E+008, -1.40904126292E-001, +0.00000000000E+000
+1.81054600399E+008, -1.41378209730E-001, +0.00000000000E+000
+1.81813489855E+008, -1.41829011229E-001, +0.00000000000E+000
+1.82572379312E+008, -1.42447507320E-001, +0.00000000000E+000
+1.83331268768E+008, -1.42864054577E-001, +0.00000000000E+000
+1.84090158224E+008, -1.43650504092E-001, +0.00000000000E+000
+1.84849047681E+008, -1.44021864499E-001, +0.00000000000E+000
+1.85607937137E+008, -1.44791034059E-001, +0.00000000000E+000
+1.86366826594E+008, -1.45819302271E-001, +0.00000000000E+000
+1.87125716050E+008, -1.46557174563E-001, +0.00000000000E+000
+1.87884605507E+008, -1.47405181925E-001, +0.00000000000E+000
+1.88643494963E+008, -1.48180756545E-001, +0.00000000000E+000
+1.89402384419E+008, -1.49546782278E-001, +0.00000000000E+000
+1.90161273876E+008, -1.50471125178E-001, +0.00000000000E+000
+1.90920163332E+008, -1.51951075499E-001, +0.00000000000E+000
+1.91679052789E+008, -1.53051333159E-001, +0.00000000000E+000
+1.92437942245E+008, -1.54460964038E-001, +0.00000000000E+000
+1.93196831702E+008, -1.55738900414E-001, +0.00000000000E+000
+1.94088587759E+008, -1.57350568045E-001, +0.00000000000E+000
+1.95143276970E+008, -1.59770833874E-001, +0.00000000000E+000
+1.96197966180E+008, -1.62067793224E-001, +0.00000000000E+000
+1.97252655390E+008, -1.64627809763E-001, +0.00000000000E+000
+1.98307344601E+008, -1.67277672378E-001, +0.00000000000E+000
+1.99362033811E+008, -1.70194918753E-001, +0.00000000000E+000
+2.00416723021E+008, -1.73153401586E-001, +0.00000000000E+000
+2.01471412232E+008, -1.76465313017E-001, +0.00000000000E+000
+2.02526101442E+008, -1.79903077129E-001, +0.00000000000E+000
+2.03580790652E+008, -1.84127836284E-001, +0.00000000000E+000
+2.04635479863E+008, -1.87974345401E-001, +0.00000000000E+000
+2.05690169073E+008, -1.92308690765E-001, +0.00000000000E+000
+2.06744858283E+008, -1.96977139025E-001, +0.00000000000E+000
+2.07799547493E+008, -2.01998817708E-001, +0.00000000000E+000
+2.08854236704E+008, -2.07227363354E-001, +0.00000000000E+000
+2.09908925914E+008, -2.12934589133E-001, +0.00000000000E+000
+2.10963615124E+008, -2.19327193257E-001, +0.00000000000E+000
+2.12018304335E+008, -2.25476807104E-001, +0.00000000000E+000
+2.13072993545E+008, -2.32363538112E-001, +0.00000000000E+000
+2.14127682755E+008, -2.39658553020E-001, +0.00000000000E+000
+2.15182371966E+008, -2.47726848529E-001, +0.00000000000E+000
+2.16237061176E+008, -2.56499341575E-001, +0.00000000000E+000
+2.17291750386E+008, -2.65673622522E-001, +0.00000000000E+000
+2.18346439597E+008, -2.75160929632E-001, +0.00000000000E+000
+2.19401128807E+008, -2.86027662524E-001, +0.00000000000E+000
+2.20455818017E+008, -2.97806273156E-001, +0.00000000000E+000
+2.21510507228E+008, -3.10255777322E-001, +0.00000000000E+000
+2.22565196438E+008, -3.23708944727E-001, +0.00000000000E+000
+2.23619885648E+008, -3.38760202177E-001, +0.00000000000E+000
+2.24674574859E+008, -3.54285328274E-001, +0.00000000000E+000
+2.25729264069E+008, -3.71168100273E-001, +0.00000000000E+000
+2.26783953279E+008, -3.90269235809E-001, +0.00000000000E+000
+2.27838642490E+008, -4.10983282274E-001, +0.00000000000E+000
+2.28893331700E+008, -4.33202434703E-001, +0.00000000000E+000
+2.29948020910E+008, -4.58457228633E-001, +0.00000000000E+000
+2.31002710121E+008, -4.85305075877E-001, +0.00000000000E+000
+2.32057399331E+008, -5.16220053428E-001, +0.00000000000E+000
+2.33112088541E+008, -5.49371938489E-001, +0.00000000000E+000
+2.34166777752E+008, -5.86977248157E-001, +0.00000000000E+000
+2.35221466962E+008, -6.27773699934E-001, +0.00000000000E+000
+2.36276156172E+008, -6.74622325727E-001, +0.00000000000E+000
+2.37330845383E+008, -7.27011098869E-001, +0.00000000000E+000
+2.38385534593E+008, -7.86850151325E-001, +0.00000000000E+000
+2.39440223803E+008, -8.53531580246E-001, +0.00000000000E+000
+2.40494913013E+008, -9.30185094715E-001, +0.00000000000E+000
+2.41549602224E+008, -1.01892595969E+000, +0.00000000000E+000
+2.42604291434E+008, -1.11983471490E+000, +0.00000000000E+000
+2.43658980644E+008, -1.23889905962E+000, +0.00000000000E+000
+2.44713669855E+008, -1.37666380870E+000, +0.00000000000E+000
+2.45768359065E+008, -1.53936767997E+000, +0.00000000000E+000
+2.46823048275E+008, -1.73512661194E+000, +0.00000000000E+000
+2.47877737486E+008, -1.96859822129E+000, +0.00000000000E+000
+2.48932426696E+008, -2.25035310714E+000, +0.00000000000E+000
+2.49987115906E+008, -2.59672002923E+000, +0.00000000000E+000
+2.51041805117E+008, -3.02853271617E+000, +0.00000000000E+000
+2.52096494327E+008, -3.57044628000E+000, +0.00000000000E+000
+2.53151183537E+008, -4.25716775298E+000, +0.00000000000E+000
+2.54205872748E+008, -5.13504103107E+000, +0.00000000000E+000
+2.55260561958E+008, -6.27352637182E+000, +0.00000000000E+000
+2.56315251168E+008, -7.69493658025E+000, +0.00000000000E+000
+2.57369940379E+008, -9.27411142901E+000, +0.00000000000E+000
+2.58424629589E+008, -1.03335624497E+001, +0.00000000000E+000
+2.59479318799E+008, -9.70615608788E+000, +0.00000000000E+000
+2.60534008010E+008, -7.64809723917E+000, +0.00000000000E+000
+2.61588697220E+008, -5.41380309230E+000, +0.00000000000E+000
+2.62643386430E+008, -3.55005924668E+000, +0.00000000000E+000
+2.63698075641E+008, -2.19333791316E+000, +0.00000000000E+000
+2.64752764851E+008, -1.25133944239E+000, +0.00000000000E+000
+2.65807454061E+008, -7.12007866447E-001, +0.00000000000E+000
+2.66862143272E+008, -4.95297096102E-001, +0.00000000000E+000
+2.67916832482E+008, -5.35314513246E-001, +0.00000000000E+000
+2.69153480393E+008, -7.88213951368E-001, +0.00000000000E+000
+2.70619630779E+008, -1.16100123944E+000, +0.00000000000E+000
+2.72085781165E+008, -1.39577190546E+000, +0.00000000000E+000
+2.73551931551E+008, -1.48775242521E+000, +0.00000000000E+000
+2.75018081937E+008, -1.45816189240E+000, +0.00000000000E+000
+2.76484232322E+008, -1.35995223126E+000, +0.00000000000E+000
+2.77950382708E+008, -1.24015794717E+000, +0.00000000000E+000
+2.79416533094E+008, -1.12361673574E+000, +0.00000000000E+000
+2.80882683480E+008, -1.00776975634E+000, +0.00000000000E+000
+2.82348833866E+008, -9.05632599848E-001, +0.00000000000E+000
+2.83814984252E+008, -8.16258591854E-001, +0.00000000000E+000
+2.85281134638E+008, -7.38405658989E-001, +0.00000000000E+000
+2.86747285024E+008, -6.70720833834E-001, +0.00000000000E+000
+2.88213435410E+008, -6.10768912445E-001, +0.00000000000E+000
+2.89679585796E+008, -5.58958359240E-001, +0.00000000000E+000
+2.91145736182E+008, -5.12537404996E-001, +0.00000000000E+000
+2.92611886568E+008, -4.73469462083E-001, +0.00000000000E+000
+2.94078036954E+008, -4.38880695592E-001, +0.00000000000E+000
+2.95544187340E+008, -4.08386681122E-001, +0.00000000000E+000
+2.97010337726E+008, -3.80469709149E-001, +0.00000000000E+000
+2.98476488112E+008, -3.56873372929E-001, +0.00000000000E+000
+2.99942638498E+008, -3.34852492073E-001, +0.00000000000E+000
+3.01408788884E+008, -3.15375465499E-001, +0.00000000000E+000
+3.02874939270E+008, -2.97726806434E-001, +0.00000000000E+000
+3.04341089656E+008, -2.82487929243E-001, +0.00000000000E+000
+3.05807240042E+008, -2.67665533020E-001, +0.00000000000E+000
+3.07273390428E+008, -2.55105902656E-001, +0.00000000000E+000
+3.08739540814E+008, -2.43581730430E-001, +0.00000000000E+000
+3.10205691200E+008, -2.33064254653E-001, +0.00000000000E+000
+3.11671841585E+008, -2.23172233080E-001, +0.00000000000E+000
+3.13137991971E+008, -2.14572700911E-001, +0.00000000000E+000
+3.14604142357E+008, -2.06648635347E-001, +0.00000000000E+000
+3.16070292743E+008, -1.99165928368E-001, +0.00000000000E+000
+3.17536443129E+008, -1.92573009756E-001, +0.00000000000E+000
+3.19002593515E+008, -1.86170990883E-001, +0.00000000000E+000
+3.20468743901E+008, -1.80734496656E-001, +0.00000000000E+000
+3.21934894287E+008, -1.75758048119E-001, +0.00000000000E+000
+3.23401044673E+008, -1.70870972129E-001, +0.00000000000E+000
+3.24867195059E+008, -1.66536393562E-001, +0.00000000000E+000
+3.26333345445E+008, -1.62607728908E-001, +0.00000000000E+000
+3.27799495831E+008, -1.59107279202E-001, +0.00000000000E+000
+3.29265646217E+008, -1.55859593992E-001, +0.00000000000E+000
+3.30731796603E+008, -1.52989101816E-001, +0.00000000000E+000
+3.32197946989E+008, -1.50266904314E-001, +0.00000000000E+000
+3.33664097375E+008, -1.47973226700E-001, +0.00000000000E+000
+3.35130247761E+008, -1.45758612338E-001, +0.00000000000E+000
+3.36596398147E+008, -1.43881043310E-001, +0.00000000000E+000
+3.38062548533E+008, -1.41953883480E-001, +0.00000000000E+000
+3.39528698919E+008, -1.40769045204E-001, +0.00000000000E+000
+3.40994849305E+008, -1.39448605380E-001, +0.00000000000E+000
+3.42460999691E+008, -1.38467210589E-001, +0.00000000000E+000
+3.43927150077E+008, -1.37576314331E-001, +0.00000000000E+000
+3.45393300463E+008, -1.36963112503E-001, +0.00000000000E+000
+3.46859450848E+008, -1.36553969172E-001, +0.00000000000E+000
+3.48325601234E+008, -1.36237773684E-001, +0.00000000000E+000
+3.49791751620E+008, -1.36313755094E-001, +0.00000000000E+000
+3.51257902006E+008, -1.36310377879E-001, +0.00000000000E+000
+3.52724052392E+008, -1.36763353362E-001, +0.00000000000E+000
+3.54190202778E+008, -1.37470989823E-001, +0.00000000000E+000
+3.55656353164E+008, -1.38051122324E-001, +0.00000000000E+000
+3.57122503550E+008, -1.38887480487E-001, +0.00000000000E+000
+3.58588653936E+008, -1.39967295219E-001, +0.00000000000E+000
+3.60054804322E+008, -1.41416429304E-001, +0.00000000000E+000
+3.61520954708E+008, -1.43002726181E-001, +0.00000000000E+000
+3.62987105094E+008, -1.44978162108E-001, +0.00000000000E+000
+3.64453255480E+008, -1.46855411527E-001, +0.00000000000E+000
+3.65919405866E+008, -1.49235262266E-001, +0.00000000000E+000
+3.67385556252E+008, -1.51706762099E-001, +0.00000000000E+000
+3.68851706638E+008, -1.54453327862E-001, +0.00000000000E+000
+3.70317857024E+008, -1.57730928216E-001, +0.00000000000E+000
+3.71784007410E+008, -1.61304948965E-001, +0.00000000000E+000
+3.73250157796E+008, -1.64951235628E-001, +0.00000000000E+000
+3.74973002245E+008, -1.70064319885E-001, +0.00000000000E+000
+3.77010628384E+008, -1.76794959918E-001, +0.00000000000E+000
+3.79048254523E+008, -1.84448910469E-001, +0.00000000000E+000
+3.81085880661E+008, -1.93284888343E-001, +0.00000000000E+000
+3.83123506800E+008, -2.02924470787E-001, +0.00000000000E+000
+3.85161132939E+008, -2.14520646521E-001, +0.00000000000E+000
+3.87198759077E+008, -2.27213832403E-001, +0.00000000000E+000
+3.89236385216E+008, -2.42234396680E-001, +0.00000000000E+000
+3.91274011355E+008, -2.59310049693E-001, +0.00000000000E+000
+3.93311637493E+008, -2.79096774024E-001, +0.00000000000E+000
+3.95349263632E+008, -3.01935608516E-001, +0.00000000000E+000
+3.97386889771E+008, -3.29282930196E-001, +0.00000000000E+000
+3.99424515909E+008, -3.60825328974E-001, +0.00000000000E+000
+4.01462142048E+008, -3.98853174151E-001, +0.00000000000E+000
+4.03499768187E+008, -4.44243026078E-001, +0.00000000000E+000
+4.05537394325E+008, -4.99424496460E-001, +0.00000000000E+000
+4.07575020464E+008, -5.66446880796E-001, +0.00000000000E+000
+4.09612646602E+008, -6.49949542242E-001, +0.00000000000E+000
+4.11650272741E+008, -7.54861567533E-001, +0.00000000000E+000
+4.13687898880E+008, -8.86240292575E-001, +0.00000000000E+000
+4.15725525018E+008, -1.05496753323E+000, +0.00000000000E+000
+4.17763151157E+008, -1.26273636825E+000, +0.00000000000E+000
+4.19800777296E+008, -1.49922933729E+000, +0.00000000000E+000
+4.21838403434E+008, -1.70566415489E+000, +0.00000000000E+000
+4.23876029573E+008, -1.72803623929E+000, +0.00000000000E+000
+4.25913655712E+008, -1.46238093855E+000, +0.00000000000E+000
+4.27951281850E+008, -1.10836228045E+000, +0.00000000000E+000
+4.29988907989E+008, -9.99084222608E-001, +0.00000000000E+000
+4.32026534128E+008, -1.29323418369E+000, +0.00000000000E+000
+4.34064160266E+008, -2.05125775028E+000, +0.00000000000E+000
+4.36101786405E+008, -3.61671504399E+000, +0.00000000000E+000
+4.38139412543E+008, -6.63862486907E+000, +0.00000000000E+000
+4.40177038682E+008, -1.32905472831E+001, +0.00000000000E+000
+4.42214664821E+008, -1.84346033399E+001, +0.00000000000E+000
+4.44252290959E+008, -9.34422779583E+000, +0.00000000000E+000
+4.46289917098E+008, -5.66604479188E+000, +0.00000000000E+000
+4.48327543237E+008, -3.78667014349E+000, +0.00000000000E+000
+4.50365169375E+008, -2.70131631371E+000, +0.00000000000E+000
+4.52402795514E+008, -2.01989703029E+000, +0.00000000000E+000
+4.54440421653E+008, -1.57279316202E+000, +0.00000000000E+000
+4.56478047791E+008, -1.25925590625E+000, +0.00000000000E+000
+4.58515673930E+008, -1.03235965246E+000, +0.00000000000E+000
+4.60553300069E+008, -8.66557319144E-001, +0.00000000000E+000
+4.62590926207E+008, -7.37568406547E-001, +0.00000000000E+000
+4.64628552346E+008, -6.37841841236E-001, +0.00000000000E+000
+4.66666178484E+008, -5.59184594761E-001, +0.00000000000E+000
+4.68703804623E+008, -4.94542402426E-001, +0.00000000000E+000
+4.70741430762E+008, -4.41923493413E-001, +0.00000000000E+000
+4.72779056900E+008, -3.98813497893E-001, +0.00000000000E+000
+4.74816683039E+008, -3.62208024686E-001, +0.00000000000E+000
+4.76854309178E+008, -3.31156641280E-001, +0.00000000000E+000
+4.78891935316E+008, -3.05157975370E-001, +0.00000000000E+000
+4.80929561455E+008, -2.83112885751E-001, +0.00000000000E+000
+4.82967187594E+008, -2.63551792568E-001, +0.00000000000E+000
+4.85004813732E+008, -2.46590193136E-001, +0.00000000000E+000
+4.87042439871E+008, -2.32041512694E-001, +0.00000000000E+000
+4.89080066010E+008, -2.19089200732E-001, +0.00000000000E+000
