"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.85004813732E+008, -4.34594266761E+001, +0.00000000000E+000
+4.87042439871E+008, -4.38330373131E+001, +0.00000000000E+000
+4.89080066010E+008, -4.41704500272E+001, +0.00000000000E+000
+4.91117692148E+008, -4.44878738136E+001, +0.00000000000E+000
+4.93155318287E+008, -4.47709759478E+001, +0.00000000000E+000
+4.95192944425E+008, -4.50303309128E+001, +0.00000000000E+000
+4.97230570564E+008, -4.52543272549E+001, +0.00000000000E+000
+4.99268196703E+008, -4.54581219714E+001, +0.00000000000E+000
+5.01305822841E+008, -4.56308524206E+001, +0.00000000000E+000
+5.03343448980E+008, -4.57508323003E+001, +0.00000000000E+000
+5.05381075119E+008, -4.58703822904E+001, +0.00000000000E+000
+5.07418701257E+008, -4.59580503532E+001, +0.00000000000E+000
+5.09456327396E+008, -4.60278223158E+001, +0.00000000000E+000
+5.11493953535E+008, -4.60719333433E+001, +0.00000000000E+000
+5.13531579673E+008, -4.60717539525E+001, +0.00000000000E+000
+5.15569205812E+008, -4.60622180493E+001, +0.00000000000E+000
+5.17606831951E+008, -4.60084516579E+001, +0.00000000000E+000
+5.19995996534E+008, -4.59205459068E+001, +0.00000000000E+000
+5.22828552627E+008, -4.57598761558E+001, +0.00000000000E+000
+5.25661108721E+008, -4.55574436630E+001, +0.00000000000E+000
+5.28493664814E+008, -4.53120478808E+001, +0.00000000000E+000
+5.31326220908E+008, -4.49910263947E+001, +0.00000000000E+000
+5.34158777002E+008, -4.46312611889E+001, +0.00000000000E+000
+5.36991333095E+008, -4.42014117700E+001, +0.00000000000E+000
+5.39823889189E+008, -4.37148774381E+001, +0.00000000000E+000
+5.42656445283E+008, -4.31585349823E+001, +0.00000000000E+000
+5.45489001376E+008, -4.25424426340E+001, +0.00000000000E+000
+5.48321557470E+008, -4.18445178747E+001, +0.00000000000E+000
+5.51154113564E+008, -4.10823296226E+001, +0.00000000000E+000
+5.53986669657E+008, -4.02324550322E+001, +0.00000000000E+000
+5.56819225751E+008, -3.92884438811E+001, +0.00000000000E+000
+5.59651781845E+008, -3.82393401604E+001, +0.00000000000E+000
+5.62484337938E+008, -3.70799365414E+001, +0.00000000000E+000
+5.65316894032E+008, -3.58102272238E+001, +0.00000000000E+000
+5.68149450126E+008, -3.44337910251E+001, +0.00000000000E+000
+5.70982006219E+008, -3.30258207794E+001, +0.00000000000E+000
+5.73814562313E+008, -3.17612461746E+001, +0.00000000000E+000
+5.76647118407E+008, -3.09881306253E+001, +0.00000000000E+000
+5.79479674500E+008, -3.11058879294E+001, +0.00000000000E+000
+5.82312230594E+008, -3.21255292979E+001, +0.00000000000E+000
+5.85144786688E+008, -3.37213083840E+001, +0.00000000000E+000
+5.87977342781E+008, -3.55067553700E+001, +0.00000000000E+000
+5.90809898875E+008, -3.71663603058E+001, +0.00000000000E+000
+5.93642454969E+008, -3.81458992580E+001, +0.00000000000E+000
+5.96475011062E+008, -3.76315147068E+001, +0.00000000000E+000
+5.99307567156E+008, -3.54594330338E+001, +0.00000000000E+000
+6.02140123249E+008, -3.24434183803E+001, +0.00000000000E+000
+6.04972679343E+008, -2.91464732264E+001, +0.00000000000E+000
+6.07805235437E+008, -2.57915896157E+001, +0.00000000000E+000
+6.10637791530E+008, -2.24832525531E+001, +0.00000000000E+000
+6.13470347624E+008, -1.94898601641E+001, +0.00000000000E+000
+6.16302903718E+008, -1.72140836419E+001, +0.00000000000E+000
+6.19135459811E+008, -1.61446663784E+001, +0.00000000000E+000
+6.21968015905E+008, -1.64388400511E+001, +0.00000000000E+000
+6.24800571999E+008, -1.77438306788E+001, +0.00000000000E+000
+6.27633128092E+008, -1.95214519131E+001, +0.00000000000E+000
+6.30465684186E+008, -2.14344945507E+001, +0.00000000000E+000
+6.33298240280E+008, -2.32799431181E+001, +0.00000000000E+000
+6.36130796373E+008, -2.49856318172E+001, +0.00000000000E+000
+6.38963352467E+008, -2.65210557261E+001, +0.00000000000E+000
+6.41795908561E+008, -2.78972262561E+001, +0.00000000000E+000
+6.44628464654E+008, -2.91237348029E+001, +0.00000000000E+000
+6.47461020748E+008, -3.02109066430E+001, +0.00000000000E+000
+6.50293576842E+008, -3.11791332478E+001, +0.00000000000E+000
+6.53126132935E+008, -3.20288130456E+001, +0.00000000000E+000
+6.55958689029E+008, -3.27838726638E+001, +0.00000000000E+000
+6.58791245123E+008, -3.34481985021E+001, +0.00000000000E+000
+6.61623801216E+008, -3.40166561228E+001, +0.00000000000E+000
+6.64456357310E+008, -3.45130360758E+001, +0.00000000000E+000
+6.67288913403E+008, -3.49296048122E+001, +0.00000000000E+000
+6.70121469497E+008, -3.52744757404E+001, +0.00000000000E+000
+6.72954025591E+008, -3.55557422005E+001, +0.00000000000E+000
+6.75786581684E+008, -3.57668854912E+001, +0.00000000000E+000
+6.78619137778E+008, -3.59183211337E+001, +0.00000000000E+000
+6.81451693872E+008, -3.60069405590E+001, +0.00000000000E+000
+6.84284249965E+008, -3.60356671977E+001, +0.00000000000E+000
+6.87116806059E+008, -3.60116029623E+001, +0.00000000000E+000
+6.89949362153E+008, -3.59194111901E+001, +0.00000000000E+000
+6.92781918246E+008, -3.57722940307E+001, +0.00000000000E+000
+6.95614474340E+008, -3.55641518099E+001, +0.00000000000E+000
+6.98447030434E+008, -3.52850722293E+001, +0.00000000000E+000
+7.01279586527E+008, -3.49406759478E+001, +0.00000000000E+000
+7.04112142621E+008, -3.45298972441E+001, +0.00000000000E+000
+7.06944698715E+008, -3.40470567145E+001, +0.00000000000E+000
+7.09777254808E+008, -3.34894943234E+001, +0.00000000000E+000
+7.12609810902E+008, -3.28461489543E+001, +0.00000000000E+000
+7.15442366996E+008, -3.21155654983E+001, +0.00000000000E+000
+7.18274923089E+008, -3.12958714031E+001, +0.00000000000E+000
+7.21107479183E+008, -3.03772152562E+001, +0.00000000000E+000
+7.24435960075E+008, -2.91812921781E+001, +0.00000000000E+000
+7.28372589217E+008, -2.76081648778E+001, +0.00000000000E+000
+7.32309218359E+008, -2.58961260712E+001, +0.00000000000E+000
+7.36245847500E+008, -2.42274414549E+001, +0.00000000000E+000
+7.40182476642E+008, -2.29436866914E+001, +0.00000000000E+000
+7.44119105784E+008, -2.24629239222E+001, +0.00000000000E+000
+7.48055734926E+008, -2.27817736089E+001, +0.00000000000E+000
+7.51992364067E+008, -2.35022119664E+001, +0.00000000000E+000
+7.55928993209E+008, -2.42514815476E+001, +0.00000000000E+000
+7.59865622351E+008, -2.48251679723E+001, +0.00000000000E+000
+7.63802251493E+008, -2.51742603797E+001, +0.00000000000E+000
+7.67738880635E+008, -2.52485024956E+001, +0.00000000000E+000
+7.71675509776E+008, -2.50454455473E+001, +0.00000000000E+000
+7.75612138918E+008, -2.45542742519E+001, +0.00000000000E+000
+7.79548768060E+008, -2.37510906841E+001, +0.00000000000E+000
+7.83485397202E+008, -2.26493625255E+001, +0.00000000000E+000
+7.87422026344E+008, -2.13194820305E+001, +0.00000000000E+000
+7.91358655485E+008, -2.01331813152E+001, +0.00000000000E+000
+7.95295284627E+008, -1.98751991265E+001, +0.00000000000E+000
+7.99231913769E+008, -2.10431121039E+001, +0.00000000000E+000
+8.03168542911E+008, -2.30113604233E+001, +0.00000000000E+000
+8.07105172052E+008, -2.50520292650E+001, +0.00000000000E+000
+8.11041801194E+008, -2.68677662279E+001, +0.00000000000E+000
+8.14978430336E+008, -2.84248657888E+001, +0.00000000000E+000
+8.18915059478E+008, -2.97394061514E+001, +0.00000000000E+000
+8.22851688620E+008, -3.08360646839E+001, +0.00000000000E+000
+8.26788317761E+008, -3.17570420020E+001, +0.00000000000E+000
+8.30724946903E+008, -3.25025991927E+001, +0.00000000000E+000
+8.34661576045E+008, -3.31056495310E+001, +0.00000000000E+000
+8.38598205187E+008, -3.35552533597E+001, +0.00000000000E+000
+8.42534834329E+008, -3.38928120684E+001, +0.00000000000E+000
+8.46471463470E+008, -3.41036679035E+001, +0.00000000000E+000
+8.50408092612E+008, -3.41955895503E+001, +0.00000000000E+000
+8.54344721754E+008, -3.41774107699E+001, +0.00000000000E+000
+8.58281350896E+008, -3.40488371729E+001, +0.00000000000E+000
+8.62217980037E+008, -3.38113381851E+001, +0.00000000000E+000
+8.66154609179E+008, -3.34724985111E+001, +0.00000000000E+000
+8.70091238321E+008, -3.30129292853E+001, +0.00000000000E+000
+8.74027867463E+008, -3.24419483372E+001, +0.00000000000E+000
+8.77964496605E+008, -3.17471713857E+001, +0.00000000000E+000
+8.81901125746E+008, -3.09205592503E+001, +0.00000000000E+000
+8.85837754888E+008, -2.99634064466E+001, +0.00000000000E+000
+8.89774384030E+008, -2.88527265135E+001, +0.00000000000E+000
+8.93711013172E+008, -2.75976270984E+001, +0.00000000000E+000
+8.97647642314E+008, -2.61909787852E+001, +0.00000000000E+000
+9.01584271455E+008, -2.46745096720E+001, +0.00000000000E+000
+9.05520900597E+008, -2.31093309785E+001, +0.00000000000E+000
+9.09457529739E+008, -2.16553558604E+001, +0.00000000000E+000
+9.13394158881E+008, -2.05665426730E+001, +0.00000000000E+000
+9.17330788022E+008, -2.00776419216E+001, +0.00000000000E+000
+9.21267417164E+008, -2.01400403561E+001, +0.00000000000E+000
+9.25204046306E+008, -2.05207147774E+001, +0.00000000000E+000
+9.29140675448E+008, -2.09535945537E+001, +0.00000000000E+000
+9.33077304590E+008, -2.12784603273E+001, +0.00000000000E+000
+9.37013933731E+008, -2.14150250260E+001, +0.00000000000E+000
+9.40950562873E+008, -2.13152496644E+001, +0.00000000000E+000
+9.44887192015E+008, -2.09670499430E+001, +0.00000000000E+000
+9.48823821157E+008, -2.03625283895E+001, +0.00000000000E+000
+9.52760450299E+008, -1.94620268118E+001, +0.00000000000E+000
+9.56697079440E+008, -1.82461241992E+001, +0.00000000000E+000
+9.60633708582E+008, -1.67406619503E+001, +0.00000000000E+000
+9.64570337724E+008, -1.50382383338E+001, +0.00000000000E+000
+9.68506966866E+008, -1.36333256994E+001, +0.00000000000E+000
+9.72443596007E+008, -1.34357289873E+001, +0.00000000000E+000
+9.76380225149E+008, -1.46277680174E+001, +0.00000000000E+000
+9.80316854291E+008, -1.64389765249E+001, +0.00000000000E+000
+9.84253483433E+008, -1.82289732703E+001, +0.00000000000E+000
+9.88190112575E+008, -1.98064056848E+001, +0.00000000000E+000
+9.92126741716E+008, -2.12376567117E+001, +0.00000000000E+000
+9.96063370858E+008, -2.25402879366E+001, +0.00000000000E+000
+1.00000000000E+009, -2.38123212777E+001, +0.00000000000E+000
