"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.95188771873E+007, -8.72784874772E+000, +0.00000000000E+000
+6.98014461798E+007, -8.65791135794E+000, +0.00000000000E+000
+7.00840151722E+007, -8.57817109804E+000, +0.00000000000E+000
+7.03665841647E+007, -8.49938988857E+000, +0.00000000000E+000
+7.06491531572E+007, -8.43139960559E+000, +0.00000000000E+000
+7.09317221497E+007, -8.35569463434E+000, +0.00000000000E+000
+7.12142911422E+007, -8.28393765242E+000, +0.00000000000E+000
+7.14968601347E+007, -8.21679561719E+000, +0.00000000000E+000
+7.17794291271E+007, -8.14985284459E+000, +0.00000000000E+000
+7.21107479183E+007, -8.05500158057E+000, +0.00000000000E+000
+7.25035542856E+007, -7.97116535192E+000, +0.00000000000E+000
+7.28963606530E+007, -7.87562411206E+000, +0.00000000000E+000
+7.32891670203E+007, -7.78728463623E+000, +0.00000000000E+000
+7.36819733877E+007, -7.69302447602E+000, +0.00000000000E+000
+7.40747797550E+007, -7.60556277406E+000, +0.00000000000E+000
+7.44675861224E+007, -7.52147797316E+000, +0.00000000000E+000
+7.48603924897E+007, -7.42436184071E+000, +0.00000000000E+000
+7.52531988571E+007, -7.35043215787E+000, +0.00000000000E+000
+7.56460052244E+007, -7.26047819089E+000, +0.00000000000E+000
+7.60388115918E+007, -7.18191625554E+000, +0.00000000000E+000
+7.64316179591E+007, -7.10490175591E+000, +0.00000000000E+000
+7.68244243265E+007, -7.02410094473E+000, +0.00000000000E+000
+7.72172306938E+007, -6.95228455095E+000, +0.00000000000E+000
+7.76100370612E+007, -6.86923191543E+000, +0.00000000000E+000
+7.80028434285E+007, -6.80801312580E+000, +0.00000000000E+000
+7.83956497959E+007, -6.75647759686E+000, +0.00000000000E+000
+7.87884561632E+007, -6.75631163531E+000, +0.00000000000E+000
+7.91812625306E+007, -6.88499181713E+000, +0.00000000000E+000
+7.95740688979E+007, -7.13082373992E+000, +0.00000000000E+000
+7.99668752653E+007, -7.19261817184E+000, +0.00000000000E+000
+8.03596816326E+007, -7.08283366294E+000, +0.00000000000E+000
+8.07524879999E+007, -6.96098772304E+000, +0.00000000000E+000
+8.11452943673E+007, -6.84053158222E+000, +0.00000000000E+000
+8.15381007346E+007, -6.74684192069E+000, +0.00000000000E+000
+8.19309071020E+007, -6.67718248522E+000, +0.00000000000E+000
+8.23237134693E+007, -6.62181413650E+000, +0.00000000000E+000
+8.27165198367E+007, -6.56381666355E+000, +0.00000000000E+000
+8.31093262040E+007, -6.50728384627E+000, +0.00000000000E+000
+8.35021325714E+007, -6.48225188356E+000, +0.00000000000E+000
+8.38949389387E+007, -6.43405374019E+000, +0.00000000000E+000
+8.42877453061E+007, -6.41059569826E+000, +0.00000000000E+000
+8.46805516734E+007, -6.37025208206E+000, +0.00000000000E+000
+8.50733580408E+007, -6.35158673302E+000, +0.00000000000E+000
+8.54661644081E+007, -6.32750811914E+000, +0.00000000000E+000
+8.58589707755E+007, -6.32232349510E+000, +0.00000000000E+000
+8.62517771428E+007, -6.30149564080E+000, +0.00000000000E+000
+8.66445835102E+007, -6.28641029599E+000, +0.00000000000E+000
+8.70373898775E+007, -6.27632775407E+000, +0.00000000000E+000
+8.74301962449E+007, -6.26644339299E+000, +0.00000000000E+000
+8.78230026122E+007, -6.26322317477E+000, +0.00000000000E+000
+8.82158089796E+007, -6.24645911483E+000, +0.00000000000E+000
+8.86086153469E+007, -6.24902879192E+000, +0.00000000000E+000
+8.90014217143E+007, -6.24880993032E+000, +0.00000000000E+000
+8.93942280816E+007, -6.24609781140E+000, +0.00000000000E+000
+8.97870344490E+007, -6.25743544456E+000, +0.00000000000E+000
+9.01798408163E+007, -6.25791765805E+000, +0.00000000000E+000
+9.05726471836E+007, -6.26236342033E+000, +0.00000000000E+000
+9.09654535510E+007, -6.27379358153E+000, +0.00000000000E+000
+9.13582599183E+007, -6.28350295750E+000, +0.00000000000E+000
+9.17510662857E+007, -6.30676354695E+000, +0.00000000000E+000
+9.21438726530E+007, -6.30966955713E+000, +0.00000000000E+000
+9.25366790204E+007, -6.31500781248E+000, +0.00000000000E+000
+9.29294853877E+007, -6.34040115273E+000, +0.00000000000E+000
+9.33222917551E+007, -6.35910163446E+000, +0.00000000000E+000
+9.37150981224E+007, -6.37227045780E+000, +0.00000000000E+000
+9.41079044898E+007, -6.40168947968E+000, +0.00000000000E+000
+9.45007108571E+007, -6.41511646072E+000, +0.00000000000E+000
+9.48935172245E+007, -6.44827158594E+000, +0.00000000000E+000
+9.52863235918E+007, -6.47565197142E+000, +0.00000000000E+000
+9.56791299592E+007, -6.49062585902E+000, +0.00000000000E+000
+9.60719363265E+007, -6.51948902226E+000, +0.00000000000E+000
+9.64647426939E+007, -6.55244040221E+000, +0.00000000000E+000
+9.68575490612E+007, -6.57207866662E+000, +0.00000000000E+000
+9.72503554286E+007, -6.60416835151E+000, +0.00000000000E+000
+9.76431617959E+007, -6.63145646340E+000, +0.00000000000E+000
+9.80359681633E+007, -6.66546481477E+000, +0.00000000000E+000
+9.84287745306E+007, -6.69453953088E+000, +0.00000000000E+000
+9.88215808980E+007, -6.72382281222E+000, +0.00000000000E+000
+9.92143872653E+007, -6.76615981031E+000, +0.00000000000E+000
+9.96071936327E+007, -6.79739894016E+000, +0.00000000000E+000
+1.00000000000E+008, -6.82010406308E+000, +0.00000000000E+000
+1.00461579028E+008, -6.86623766882E+000, +0.00000000000E+000
+1.01007493369E+008, -6.91346045177E+000, +0.00000000000E+000
+1.01553407710E+008, -6.96236770107E+000, +0.00000000000E+000
+1.02099322050E+008, -7.01759956112E+000, +0.00000000000E+000
+1.02645236391E+008, -7.06582401409E+000, +0.00000000000E+000
+1.03191150732E+008, -7.10830554354E+000, +0.00000000000E+000
+1.03737065073E+008, -7.17437353814E+000, +0.00000000000E+000
+1.04282979414E+008, -7.23034147793E+000, +0.00000000000E+000
+1.04828893755E+008, -7.27825425580E+000, +0.00000000000E+000
+1.05374808095E+008, -7.33122895174E+000, +0.00000000000E+000
+1.05920722436E+008, -7.39220752011E+000, +0.00000000000E+000
+1.06466636777E+008, -7.44017346089E+000, +0.00000000000E+000
+1.07012551118E+008, -7.50331621744E+000, +0.00000000000E+000
+1.07558465459E+008, -7.55746805220E+000, +0.00000000000E+000
+1.08104379800E+008, -7.61520436570E+000, +0.00000000000E+000
+1.08650294141E+008, -7.66935321549E+000, +0.00000000000E+000
+1.09196208481E+008, -7.72827882221E+000, +0.00000000000E+000
+1.09742122822E+008, -7.78121871577E+000, +0.00000000000E+000
+1.10288037163E+008, -7.84069380734E+000, +0.00000000000E+000
+1.10833951504E+008, -7.90262276739E+000, +0.00000000000E+000
+1.11379865845E+008, -7.95656660297E+000, +0.00000000000E+000
+1.11925780186E+008, -8.00737444951E+000, +0.00000000000E+000
+1.12471694526E+008, -8.06789624484E+000, +0.00000000000E+000
+1.13017608867E+008, -8.13041140998E+000, +0.00000000000E+000
+1.13563523208E+008, -8.18538225198E+000, +0.00000000000E+000
+1.14109437549E+008, -8.24564251819E+000, +0.00000000000E+000
+1.14655351890E+008, -8.30211437007E+000, +0.00000000000E+000
+1.15201266231E+008, -8.35911080745E+000, +0.00000000000E+000
+1.15747180572E+008, -8.41006239866E+000, +0.00000000000E+000
+1.16293094912E+008, -8.47037635089E+000, +0.00000000000E+000
+1.16839009253E+008, -8.52896216075E+000, +0.00000000000E+000
+1.17384923594E+008, -8.59216301222E+000, +0.00000000000E+000
+1.17930837935E+008, -8.65666052270E+000, +0.00000000000E+000
+1.18476752276E+008, -8.70191211130E+000, +0.00000000000E+000
+1.19022666617E+008, -8.76986337085E+000, +0.00000000000E+000
+1.19568580958E+008, -8.82667466045E+000, +0.00000000000E+000
+1.20114495298E+008, -8.88174115844E+000, +0.00000000000E+000
+1.20660409639E+008, -8.94370052902E+000, +0.00000000000E+000
+1.21206323980E+008, -8.99681849311E+000, +0.00000000000E+000
+1.21752238321E+008, -9.04519188909E+000, +0.00000000000E+000
+1.22298152662E+008, -9.11426280671E+000, +0.00000000000E+000
+1.22844067003E+008, -9.16973333715E+000, +0.00000000000E+000
+1.23389981343E+008, -9.22511806138E+000, +0.00000000000E+000
+1.23935895684E+008, -9.27752251227E+000, +0.00000000000E+000
+1.24481810025E+008, -9.34139847034E+000, +0.00000000000E+000
+1.25027724366E+008, -9.39664169763E+000, +0.00000000000E+000
+1.25573638707E+008, -9.46705433770E+000, +0.00000000000E+000
+1.26119553048E+008, -9.51158011470E+000, +0.00000000000E+000
+1.26665467389E+008, -9.57441354665E+000, +0.00000000000E+000
+1.27211381729E+008, -9.63979815911E+000, +0.00000000000E+000
+1.27757296070E+008, -9.69773998435E+000, +0.00000000000E+000
+1.28303210411E+008, -9.74449775780E+000, +0.00000000000E+000
+1.28849124752E+008, -9.80636610495E+000, +0.00000000000E+000
+1.29395039093E+008, -9.86901208408E+000, +0.00000000000E+000
+1.29940953434E+008, -9.92642713229E+000, +0.00000000000E+000
+1.30486867774E+008, -9.97362451395E+000, +0.00000000000E+000
+1.31032782115E+008, -1.00379419932E+001, +0.00000000000E+000
+1.31578696456E+008, -1.01015491315E+001, +0.00000000000E+000
+1.32124610797E+008, -1.01480846688E+001, +0.00000000000E+000
+1.32670525138E+008, -1.02129498549E+001, +0.00000000000E+000
+1.33216439479E+008, -1.02723558877E+001, +0.00000000000E+000
+1.33762353820E+008, -1.03248511700E+001, +0.00000000000E+000
+1.34308268160E+008, -1.03810111054E+001, +0.00000000000E+000
+1.34854182501E+008, -1.04441917543E+001, +0.00000000000E+000
+1.35400096842E+008, -1.04986694599E+001, +0.00000000000E+000
+1.35946011183E+008, -1.05576420987E+001, +0.00000000000E+000
+1.36491925524E+008, -1.06069275838E+001, +0.00000000000E+000
+1.37037839865E+008, -1.06751952703E+001, +0.00000000000E+000
+1.37583754205E+008, -1.07276395977E+001, +0.00000000000E+000
+1.38129668546E+008, -1.07833005706E+001, +0.00000000000E+000
+1.38675582887E+008, -1.08446846698E+001, +0.00000000000E+000
+1.39315680295E+008, -1.09137927659E+001, +0.00000000000E+000
+1.40074569751E+008, -1.09897042085E+001, +0.00000000000E+000
+1.40833459207E+008, -1.10699559061E+001, +0.00000000000E+000
+1.41592348664E+008, -1.11550744507E+001, +0.00000000000E+000
+1.42351238120E+008, -1.12385477187E+001, +0.00000000000E+000
+1.43110127577E+008, -1.13218132311E+001, +0.00000000000E+000
+1.43869017033E+008, -1.14006222193E+001, +0.00000000000E+000
+1.44627906490E+008, -1.14767644918E+001, +0.00000000000E+000
+1.45386795946E+008, -1.15568847332E+001, +0.00000000000E+000
+1.46145685402E+008, -1.16397784716E+001, +0.00000000000E+000
+1.46904574859E+008, -1.17218943266E+001, +0.00000000000E+000
+1.47663464315E+008, -1.17955485226E+001, +0.00000000000E+000
+1.48422353772E+008, -1.18880735424E+001, +0.00000000000E+000
+1.49181243228E+008, -1.19743148135E+001, +0.00000000000E+000
+1.49940132685E+008, -1.20513404337E+001, +0.00000000000E+000
+1.50699022141E+008, -1.21338235633E+001, +0.00000000000E+000
+1.51457911598E+008, -1.22202311924E+001, +0.00000000000E+000
+1.52216801054E+008, -1.23010621922E+001, +0.00000000000E+000
+1.52975690510E+008, -1.23794271744E+001, +0.00000000000E+000
+1.53734579967E+008, -1.24618867448E+001, +0.00000000000E+000
+1.54493469423E+008, -1.25555265628E+001, +0.00000000000E+000
+1.55252358880E+008, -1.26334445109E+001, +0.00000000000E+000
+1.56011248336E+008, -1.27206411443E+001, +0.00000000000E+000
+1.56770137793E+008, -1.27916111374E+001, +0.00000000000E+000
+1.57529027249E+008, -1.28785712492E+001, +0.00000000000E+000
+1.58287916706E+008, -1.29697383895E+001, +0.00000000000E+000
+1.59046806162E+008, -1.30501802317E+001, +0.00000000000E+000
+1.59805695618E+008, -1.31425657046E+001, +0.00000000000E+000
+1.60564585075E+008, -1.32224376020E+001, +0.00000000000E+000
+1.61323474531E+008, -1.32987679699E+001, +0.00000000000E+000
+1.62082363988E+008, -1.33969753340E+001, +0.00000000000E+000
+1.62841253444E+008, -1.34659369570E+001, +0.00000000000E+000
+1.63600142901E+008, -1.35537167210E+001, +0.00000000000E+000
+1.64359032357E+008, -1.36400125648E+001, +0.00000000000E+000
+1.65117921813E+008, -1.37282996911E+001, +0.00000000000E+000
+1.65876811270E+008, -1.38086013489E+001, +0.00000000000E+000
+1.66635700726E+008, -1.38969938280E+001, +0.00000000000E+000
+1.67394590183E+008, -1.39747726131E+001, +0.00000000000E+000
+1.68153479639E+008, -1.40438091193E+001, +0.00000000000E+000
+1.68912369096E+008, -1.41291721575E+001, +0.00000000000E+000
+1.69671258552E+008, -1.42228079477E+001, +0.00000000000E+000
+1.70430148009E+008, -1.43025737697E+001, +0.00000000000E+000
+1.71189037465E+008, -1.43793813375E+001, +0.00000000000E+000
+1.71947926921E+008, -1.44651682322E+001, +0.00000000000E+000
+1.72706816378E+008, -1.45548702760E+001, +0.00000000000E+000
+1.73465705834E+008, -1.46322478771E+001, +0.00000000000E+000
+1.74224595291E+008, -1.47285681181E+001, +0.00000000000E+000
+1.74983484747E+008, -1.48000632599E+001, +0.00000000000E+000
+1.75742374204E+008, -1.48962836327E+001, +0.00000000000E+000
+1.76501263660E+008, -1.49782865381E+001, +0.00000000000E+000
+1.77260153116E+008, -1.50646893609E+001, +0.00000000000E+000
+1.78019042573E+008, -1.51427235441E+001, +0.00000000000E+000
+1.78777932029E+008, -1.52208825750E+001, +0.00000000000E+000
+1.79536821486E+008, -1.52929965123E+001, +0.00000000000E+000
+1.80295710942E+008, -1.53756441098E+001, +0.00000000000E+000
+1.81054600399E+008, -1.54601816578E+001, +0.00000000000E+000
+1.81813489855E+008, -1.55343327861E+001, +0.00000000000E+000
+1.82572379312E+008, -1.56081102006E+001, +0.00000000000E+000
+1.83331268768E+008, -1.56955870805E+001, +0.00000000000E+000
+1.84090158224E+008, -1.57593203459E+001, +0.00000000000E+000
+1.84849047681E+008, -1.58486248682E+001, +0.00000000000E+000
+1.85607937137E+008, -1.59154286674E+001, +0.00000000000E+000
+1.86366826594E+008, -1.59915293753E+001, +0.00000000000E+000
+1.87125716050E+008, -1.60727517676E+001, +0.00000000000E+000
+1.87884605507E+008, -1.61475398373E+001, +0.00000000000E+000
+1.88643494963E+008, -1.62200220968E+001, +0.00000000000E+000
+1.89402384419E+008, -1.62898253752E+001, +0.00000000000E+000
+1.90161273876E+008, -1.63737890542E+001, +0.00000000000E+000
+1.90920163332E+008, -1.64385157591E+001, +0.00000000000E+000
+1.91679052789E+008, -1.65117785720E+001, +0.00000000000E+000
+1.92437942245E+008, -1.65781525495E+001, +0.00000000000E+000
+1.93196831702E+008, -1.66594426293E+001, +0.00000000000E+000
+1.94088587759E+008, -1.67419981554E+001, +0.00000000000E+000
+1.95143276970E+008, -1.68400119846E+001, +0.00000000000E+000
+1.96197966180E+008, -1.69357462451E+001, +0.00000000000E+000
+1.97252655390E+008, -1.70411031084E+001, +0.00000000000E+000
+1.98307344601E+008, -1.71204426579E+001, +0.00000000000E+000
+1.99362033811E+008, -1.72226081755E+001, +0.00000000000E+000
+2.00416723021E+008, -1.73160291617E+001, +0.00000000000E+000
+2.01471412232E+008, -1.74069364549E+001, +0.00000000000E+000
+2.02526101442E+008, -1.74926174876E+001, +0.00000000000E+000
+2.03580790652E+008, -1.75753683515E+001, +0.00000000000E+000
+2.04635479863E+008, -1.76660740227E+001, +0.00000000000E+000
+2.05690169073E+008, -1.77508385476E+001, +0.00000000000E+000
+2.06744858283E+008, -1.78470827673E+001, +0.00000000000E+000
+2.07799547493E+008, -1.79309797667E+001, +0.00000000000E+000
+2.08854236704E+008, -1.80126527519E+001, +0.00000000000E+000
+2.09908925914E+008, -1.80798389957E+001, +0.00000000000E+000
+2.10963615124E+008, -1.81677390146E+001, +0.00000000000E+000
+2.12018304335E+008, -1.82414996946E+001, +0.00000000000E+000
+2.13072993545E+008, -1.83251175753E+001, +0.00000000000E+000
+2.14127682755E+008, -1.83990697942E+001, +0.00000000000E+000
+2.15182371966E+008, -1.84724143470E+001, +0.00000000000E+000
+2.16237061176E+008, -1.85526682814E+001, +0.00000000000E+000
+2.17291750386E+008, -1.86185840960E+001, +0.00000000000E+000
+2.18346439597E+008, -1.87028842936E+001, +0.00000000000E+000
+2.19401128807E+008, -1.87627821998E+001, +0.00000000000E+000
+2.20455818017E+008, -1.88323995016E+001, +0.00000000000E+000
+2.21510507228E+008, -1.89011101791E+001, +0.00000000000E+000
+2.22565196438E+008, -1.89656417489E+001, +0.00000000000E+000
+2.23619885648E+008, -1.90280417346E+001, +0.00000000000E+000
+2.24674574859E+008, -1.90987023628E+001, +0.00000000000E+000
+2.25729264069E+008, -1.91633882475E+001, +0.00000000000E+000
+2.26783953279E+008, -1.92189260007E+001, +0.00000000000E+000
+2.27838642490E+008, -1.92855218889E+001, +0.00000000000E+000
+2.28893331700E+008, -1.93558170295E+001, +0.00000000000E+000
+2.29948020910E+008, -1.94401955255E+001, +0.00000000000E+000
+2.31002710121E+008, -1.95198889262E+001, +0.00000000000E+000
+2.32057399331E+008, -1.96135696367E+001, +0.00000000000E+000
+2.33112088541E+008, -1.96998524286E+001, +0.00000000000E+000
+2.34166777752E+008, -1.97801424111E+001, +0.00000000000E+000
+2.35221466962E+008, -1.98598088121E+001, +0.00000000000E+000
+2.36276156172E+008, -1.99136180955E+001, +0.00000000000E+000
+2.37330845383E+008, -1.99758966416E+001, +0.00000000000E+000
+2.38385534593E+008, -2.00263903643E+001, +0.00000000000E+000
+2.39440223803E+008, -2.00745288164E+001, +0.00000000000E+000
+2.40494913013E+008, -2.01330905949E+001, +0.00000000000E+000
+2.41549602224E+008, -2.01626372932E+001, +0.00000000000E+000
+2.42604291434E+008, -2.02085721698E+001, +0.00000000000E+000
+2.43658980644E+008, -2.02352722765E+001, +0.00000000000E+000
+2.44713669855E+008, -2.02736591954E+001, +0.00000000000E+000
+2.45768359065E+008, -2.03040900406E+001, +0.00000000000E+000
+2.46823048275E+008, -2.03411472715E+001, +0.00000000000E+000
+2.47877737486E+008, -2.03789777146E+001, +0.00000000000E+000
+2.48932426696E+008, -2.04017847677E+001, +0.00000000000E+000
+2.49987115906E+008, -2.04422880270E+001, +0.00000000000E+000
+2.51041805117E+008, -2.04617681171E+001, +0.00000000000E+000
+2.52096494327E+008, -2.04934958751E+001, +0.00000000000E+000
+2.53151183537E+008, -2.05182173150E+001, +0.00000000000E+000
+2.54205872748E+008, -2.05463905991E+001, +0.00000000000E+000
+2.55260561958E+008, -2.05716388642E+001, +0.00000000000E+000
+2.56315251168E+008, -2.05945170750E+001, +0.00000000000E+000
+2.57369940379E+008, -2.06144225136E+001, +0.00000000000E+000
+2.58424629589E+008, -2.06325503133E+001, +0.00000000000E+000
+2.59479318799E+008, -2.06456824898E+001, +0.00000000000E+000
+2.60534008010E+008, -2.06628199029E+001, +0.00000000000E+000
+2.61588697220E+008, -2.06675029001E+001, +0.00000000000E+000
+2.62643386430E+008, -2.06685384464E+001, +0.00000000000E+000
+2.63698075641E+008, -2.06882823678E+001, +0.00000000000E+000
+2.64752764851E+008, -2.06819571976E+001, +0.00000000000E+000
+2.65807454061E+008, -2.06923385416E+001, +0.00000000000E+000
+2.66862143272E+008, -2.06836624788E+001, +0.00000000000E+000
+2.67916832482E+008, -2.06771678368E+001, +0.00000000000E+000
+2.69153480393E+008, -2.06900611523E+001, +0.00000000000E+000
+2.70619630779E+008, -2.07638394410E+001, +0.00000000000E+000
+2.72085781165E+008, -2.10404604119E+001, +0.00000000000E+000
+2.73551931551E+008, -2.17186270812E+001, +0.00000000000E+000
+2.75018081937E+008, -2.23305350716E+001, +0.00000000000E+000
+2.76484232322E+008, -2.23888976997E+001, +0.00000000000E+000
+2.77950382708E+008, -2.22573467089E+001, +0.00000000000E+000
+2.79416533094E+008, -2.21162240556E+001, +0.00000000000E+000
+2.80882683480E+008, -2.20204536747E+001, +0.00000000000E+000
+2.82348833866E+008, -2.19644879629E+001, +0.00000000000E+000
+2.83814984252E+008, -2.19324348016E+001, +0.00000000000E+000
+2.85281134638E+008, -2.19126740717E+001, +0.00000000000E+000
+2.86747285024E+008, -2.19097089861E+001, +0.00000000000E+000
+2.88213435410E+008, -2.19059398057E+001, +0.00000000000E+000
+2.89679585796E+008, -2.19132117923E+001, +0.00000000000E+000
+2.91145736182E+008, -2.19403723987E+001, +0.00000000000E+000
+2.92611886568E+008, -2.19726248376E+001, +0.00000000000E+000
+2.94078036954E+008, -2.20103422378E+001, +0.00000000000E+000
+2.95544187340E+008, -2.20525423054E+001, +0.00000000000E+000
+2.97010337726E+008, -2.21029108895E+001, +0.00000000000E+000
+2.98476488112E+008, -2.21546323848E+001, +0.00000000000E+000
+2.99942638498E+008, -2.22013511809E+001, +0.00000000000E+000
+3.01408788884E+008, -2.22406508863E+001, +0.00000000000E+000
+3.02874939270E+008, -2.23045807905E+001, +0.00000000000E+000
+3.04341089656E+008, -2.23648072915E+001, +0.00000000000E+000
+3.05807240042E+008, -2.23968130792E+001, +0.00000000000E+000
+3.07273390428E+008, -2.24425058233E+001, +0.00000000000E+000
+3.08739540814E+008, -2.24741941044E+001, +0.00000000000E+000
+3.10205691200E+008, -2.25212875592E+001, +0.00000000000E+000
+3.11671841585E+008, -2.25455988463E+001, +0.00000000000E+000
+3.13137991971E+008, -2.25934651254E+001, +0.00000000000E+000
+3.14604142357E+008, -2.26338634142E+001, +0.00000000000E+000
+3.16070292743E+008, -2.26715622019E+001, +0.00000000000E+000
+3.17536443129E+008, -2.27149079321E+001, +0.00000000000E+000
+3.19002593515E+008, -2.27565774659E+001, +0.00000000000E+000
+3.20468743901E+008, -2.28232131030E+001, +0.00000000000E+000
+3.21934894287E+008, -2.28777763268E+001, +0.00000000000E+000
+3.23401044673E+008, -2.29205471946E+001, +0.00000000000E+000
+3.24867195059E+008, -2.29770637930E+001, +0.00000000000E+000
+3.26333345445E+008, -2.30279541151E+001, +0.00000000000E+000
+3.27799495831E+008, -2.30934825436E+001, +0.00000000000E+000
+3.29265646217E+008, -2.31440198220E+001, +0.00000000000E+000
+3.30731796603E+008, -2.32069944492E+001, +0.00000000000E+000
+3.32197946989E+008, -2.32675861221E+001, +0.00000000000E+000
+3.33664097375E+008, -2.33315731595E+001, +0.00000000000E+000
+3.35130247761E+008, -2.33980997105E+001, +0.00000000000E+000
+3.36596398147E+008, -2.34526877671E+001, +0.00000000000E+000
+3.38062548533E+008, -2.35184581867E+001, +0.00000000000E+000
+3.39528698919E+008, -2.35920741018E+001, +0.00000000000E+000
+3.40994849305E+008, -2.36519412223E+001, +0.00000000000E+000
+3.42460999691E+008, -2.37369771306E+001, +0.00000000000E+000
+3.43927150077E+008, -2.38177660756E+001, +0.00000000000E+000
+3.45393300463E+008, -2.38902041984E+001, +0.00000000000E+000
+3.46859450848E+008, -2.39651702640E+001, +0.00000000000E+000
+3.48325601234E+008, -2.40534903852E+001, +0.00000000000E+000
+3.49791751620E+008, -2.41376876817E+001, +0.00000000000E+000
+3.51257902006E+008, -2.42019623155E+001, +0.00000000000E+000
+3.52724052392E+008, -2.42872529997E+001, +0.00000000000E+000
+3.54190202778E+008, -2.43659970633E+001, +0.00000000000E+000
+3.55656353164E+008, -2.44310292178E+001, +0.00000000000E+000
+3.57122503550E+008, -2.45097603938E+001, +0.00000000000E+000
+3.58588653936E+008, -2.45802005076E+001, +0.00000000000E+000
+3.60054804322E+008, -2.46623132713E+001, +0.00000000000E+000
+3.61520954708E+008, -2.47389686228E+001, +0.00000000000E+000
+3.62987105094E+008, -2.48006029734E+001, +0.00000000000E+000
+3.64453255480E+008, -2.48598224665E+001, +0.00000000000E+000
+3.65919405866E+008, -2.49339905397E+001, +0.00000000000E+000
+3.67385556252E+008, -2.50020299193E+001, +0.00000000000E+000
+3.68851706638E+008, -2.50763003649E+001, +0.00000000000E+000
+3.70317857024E+008, -2.51419108530E+001, +0.00000000000E+000
+3.71784007410E+008, -2.51950654780E+001, +0.00000000000E+000
+3.73250157796E+008, -2.52586480179E+001, +0.00000000000E+000
+3.74973002245E+008, -2.53249785471E+001, +0.00000000000E+000
+3.77010628384E+008, -2.54095335874E+001, +0.00000000000E+000
+3.79048254523E+008, -2.54838099209E+001, +0.00000000000E+000
+3.81085880661E+008, -2.55777251471E+001, +0.00000000000E+000
+3.83123506800E+008, -2.56475153893E+001, +0.00000000000E+000
+3.85161132939E+008, -2.57190514275E+001, +0.00000000000E+000
+3.87198759077E+008, -2.57838298944E+001, +0.00000000000E+000
+3.89236385216E+008, -2.58510292292E+001, +0.00000000000E+000
+3.91274011355E+008, -2.59087279253E+001, +0.00000000000E+000
+3.93311637493E+008, -2.59639902106E+001, +0.00000000000E+000
+3.95349263632E+008, -2.60235235136E+001, +0.00000000000E+000
+3.97386889771E+008, -2.60793094394E+001, +0.00000000000E+000
+3.99424515909E+008, -2.61140454985E+001, +0.00000000000E+000
+4.01462142048E+008, -2.61592499955E+001, +0.00000000000E+000
+4.03499768187E+008, -2.61895771420E+001, +0.00000000000E+000
+4.05537394325E+008, -2.62273868903E+001, +0.00000000000E+000
+4.07575020464E+008, -2.62447184322E+001, +0.00000000000E+000
+4.09612646602E+008, -2.62753467590E+001, +0.00000000000E+000
+4.11650272741E+008, -2.62840181066E+001, +0.00000000000E+000
+4.13687898880E+008, -2.62972744148E+001, +0.00000000000E+000
+4.15725525018E+008, -2.63114491320E+001, +0.00000000000E+000
+4.17763151157E+008, -2.62987440842E+001, +0.00000000000E+000
+4.19800777296E+008, -2.62792281440E+001, +0.00000000000E+000
+4.21838403434E+008, -2.62725807390E+001, +0.00000000000E+000
+4.23876029573E+008, -2.62545452431E+001, +0.00000000000E+000
+4.25913655712E+008, -2.62403019720E+001, +0.00000000000E+000
+4.27951281850E+008, -2.62234171695E+001, +0.00000000000E+000
+4.29988907989E+008, -2.62121477422E+001, +0.00000000000E+000
+4.32026534128E+008, -2.62351387236E+001, +0.00000000000E+000
+4.34064160266E+008, -2.62668889090E+001, +0.00000000000E+000
+4.36101786405E+008, -2.63507173118E+001, +0.00000000000E+000
+4.38139412543E+008, -2.64495861848E+001, +0.00000000000E+000
+4.40177038682E+008, -2.65592813048E+001, +0.00000000000E+000
+4.42214664821E+008, -2.66643869609E+001, +0.00000000000E+000
+4.44252290959E+008, -2.67649385240E+001, +0.00000000000E+000
+4.46289917098E+008, -2.68222090630E+001, +0.00000000000E+000
+4.48327543237E+008, -2.68593823043E+001, +0.00000000000E+000
+4.50365169375E+008, -2.68823234575E+001, +0.00000000000E+000
+4.52402795514E+008, -2.69003461368E+001, +0.00000000000E+000
+4.54440421653E+008, -2.68872643071E+001, +0.00000000000E+000
+4.56478047791E+008, -2.68560609930E+001, +0.00000000000E+000
+4.58515673930E+008, -2.68117909260E+001, +0.00000000000E+000
+4.60553300069E+008, -2.67593699616E+001, +0.00000000000E+000
+4.62590926207E+008, -2.67323571206E+001, +0.00000000000E+000
+4.64628552346E+008, -2.66947567487E+001, +0.00000000000E+000
+4.66666178484E+008, -2.66350248725E+001, +0.00000000000E+000
+4.68703804623E+008, -2.65812456055E+001, +0.00000000000E+000
+4.70741430762E+008, -2.65517673019E+001, +0.00000000000E+000
+4.72779056900E+008, -2.65340359725E+001, +0.00000000000E+000
+4.74816683039E+008, -2.64925612259E+001, +0.00000000000E+000
+4.76854309178E+008, -2.64809480263E+001, +0.00000000000E+000
+4.78891935316E+008, -2.64557343991E+001, +0.00000000000E+000
+4.80929561455E+008, -2.64582164071E+001, +0.00000000000E+000
+4.82967187594E+008, -2.64467195038E+001, +0.00000000000E+000
+4.85004813732E+008, -2.64324687994E+001, +0.00000000000E+000
+4.87042439871E+008, -2.64320144228E+001, +0.00000000000E+000
