"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+6.98014461798E+007, -9.35513854318E-001, +0.00000000000E+000
+7.00840151722E+007, -9.52133789920E-001, +0.00000000000E+000
+7.03665841647E+007, -9.65401749166E-001, +0.00000000000E+000
+7.06491531572E+007, -9.78821462086E-001, +0.00000000000E+000
+7.09317221497E+007, -9.96125602822E-001, +0.00000000000E+000
+7.12142911422E+007, -1.00894169328E+000, +0.00000000000E+000
+7.14968601347E+007, -1.02499473374E+000, +0.00000000000E+000
+7.17794291271E+007, -1.03734955275E+000, +0.00000000000E+000
+7.21107479183E+007, -1.05560809268E+000, +0.00000000000E+000
+7.25035542856E+007, -1.07904110606E+000, +0.00000000000E+000
+7.28963606530E+007, -1.10195231978E+000, +0.00000000000E+000
+7.32891670203E+007, -1.12130634282E+000, +0.00000000000E+000
+7.36819733877E+007, -1.14141233780E+000, +0.00000000000E+000
+7.40747797550E+007, -1.16828988193E+000, +0.00000000000E+000
+7.44675861224E+007, -1.19485812573E+000, +0.00000000000E+000
+7.48603924897E+007, -1.21591090359E+000, +0.00000000000E+000
+7.52531988571E+007, -1.23768635376E+000, +0.00000000000E+000
+7.56460052244E+007, -1.25979365343E+000, +0.00000000000E+000
+7.60388115918E+007, -1.28881240868E+000, +0.00000000000E+000
+7.64316179591E+007, -1.31818804153E+000, +0.00000000000E+000
+7.68244243265E+007, -1.34034710433E+000, +0.00000000000E+000
+7.72172306938E+007, -1.37755123479E+000, +0.00000000000E+000
+7.76100370612E+007, -1.41753922547E+000, +0.00000000000E+000
+7.80028434285E+007, -1.46063194076E+000, +0.00000000000E+000
+7.83956497959E+007, -1.52305137524E+000, +0.00000000000E+000
+7.87884561632E+007, -1.59652242839E+000, +0.00000000000E+000
+7.91812625306E+007, -1.65670841870E+000, +0.00000000000E+000
+7.95740688979E+007, -1.60958778692E+000, +0.00000000000E+000
+7.99668752653E+007, -1.49503919937E+000, +0.00000000000E+000
+8.03596816326E+007, -1.43146955516E+000, +0.00000000000E+000
+8.07524879999E+007, -1.41335198856E+000, +0.00000000000E+000
+8.11452943673E+007, -1.42337759362E+000, +0.00000000000E+000
+8.15381007346E+007, -1.43358328621E+000, +0.00000000000E+000
+8.19309071020E+007, -1.44226183818E+000, +0.00000000000E+000
+8.23237134693E+007, -1.46197874485E+000, +0.00000000000E+000
+8.27165198367E+007, -1.47807701695E+000, +0.00000000000E+000
+8.31093262040E+007, -1.48654052537E+000, +0.00000000000E+000
+8.35021325714E+007, -1.50032560846E+000, +0.00000000000E+000
+8.38949389387E+007, -1.51616904729E+000, +0.00000000000E+000
+8.42877453061E+007, -1.52269723560E+000, +0.00000000000E+000
+8.46805516734E+007, -1.53321176314E+000, +0.00000000000E+000
+8.50733580408E+007, -1.54163135525E+000, +0.00000000000E+000
+8.54661644081E+007, -1.55370643403E+000, +0.00000000000E+000
+8.58589707755E+007, -1.55591494670E+000, +0.00000000000E+000
+8.62517771428E+007, -1.56269574130E+000, +0.00000000000E+000
+8.66445835102E+007, -1.56899274470E+000, +0.00000000000E+000
+8.70373898775E+007, -1.57630099087E+000, +0.00000000000E+000
+8.74301962449E+007, -1.57689236508E+000, +0.00000000000E+000
+8.78230026122E+007, -1.57955801901E+000, +0.00000000000E+000
+8.82158089796E+007, -1.58472128992E+000, +0.00000000000E+000
+8.86086153469E+007, -1.59226080008E+000, +0.00000000000E+000
+8.90014217143E+007, -1.58895327720E+000, +0.00000000000E+000
+8.93942280816E+007, -1.59116707938E+000, +0.00000000000E+000
+8.97870344490E+007, -1.59178906693E+000, +0.00000000000E+000
+9.01798408163E+007, -1.59046858243E+000, +0.00000000000E+000
+9.05726471836E+007, -1.59003919738E+000, +0.00000000000E+000
+9.09654535510E+007, -1.58824145795E+000, +0.00000000000E+000
+9.13582599183E+007, -1.58662073223E+000, +0.00000000000E+000
+9.17510662857E+007, -1.58027109704E+000, +0.00000000000E+000
+9.21438726530E+007, -1.58219098836E+000, +0.00000000000E+000
+9.25366790204E+007, -1.57824279812E+000, +0.00000000000E+000
+9.29294853877E+007, -1.57216181031E+000, +0.00000000000E+000
+9.33222917551E+007, -1.56828514451E+000, +0.00000000000E+000
+9.37150981224E+007, -1.56979824881E+000, +0.00000000000E+000
+9.41079044898E+007, -1.55868846353E+000, +0.00000000000E+000
+9.45007108571E+007, -1.55117322365E+000, +0.00000000000E+000
+9.48935172245E+007, -1.54605752715E+000, +0.00000000000E+000
+9.52863235918E+007, -1.53804484299E+000, +0.00000000000E+000
+9.56791299592E+007, -1.53711324450E+000, +0.00000000000E+000
+9.60719363265E+007, -1.52481787424E+000, +0.00000000000E+000
+9.64647426939E+007, -1.51512722234E+000, +0.00000000000E+000
+9.68575490612E+007, -1.51081868801E+000, +0.00000000000E+000
+9.72503554286E+007, -1.50682797334E+000, +0.00000000000E+000
+9.76431617959E+007, -1.49717221525E+000, +0.00000000000E+000
+9.80359681633E+007, -1.49123203043E+000, +0.00000000000E+000
+9.84287745306E+007, -1.47967537279E+000, +0.00000000000E+000
+9.88215808980E+007, -1.47196508012E+000, +0.00000000000E+000
+9.92143872653E+007, -1.46560598402E+000, +0.00000000000E+000
+9.96071936327E+007, -1.45230878001E+000, +0.00000000000E+000
+1.00000000000E+008, -1.44754087265E+000, +0.00000000000E+000
+1.00461579028E+008, -1.43685246444E+000, +0.00000000000E+000
+1.01007493369E+008, -1.42846140088E+000, +0.00000000000E+000
+1.01553407710E+008, -1.41503415438E+000, +0.00000000000E+000
+1.02099322050E+008, -1.40244658152E+000, +0.00000000000E+000
+1.02645236391E+008, -1.39244941520E+000, +0.00000000000E+000
+1.03191150732E+008, -1.37725336525E+000, +0.00000000000E+000
+1.03737065073E+008, -1.36621998565E+000, +0.00000000000E+000
+1.04282979414E+008, -1.34994148642E+000, +0.00000000000E+000
+1.04828893755E+008, -1.34045495226E+000, +0.00000000000E+000
+1.05374808095E+008, -1.32779889535E+000, +0.00000000000E+000
+1.05920722436E+008, -1.31706803594E+000, +0.00000000000E+000
+1.06466636777E+008, -1.30511538942E+000, +0.00000000000E+000
+1.07012551118E+008, -1.29215647620E+000, +0.00000000000E+000
+1.07558465459E+008, -1.28119395074E+000, +0.00000000000E+000
+1.08104379800E+008, -1.27144579143E+000, +0.00000000000E+000
+1.08650294141E+008, -1.26336319483E+000, +0.00000000000E+000
+1.09196208481E+008, -1.24991965313E+000, +0.00000000000E+000
+1.09742122822E+008, -1.23617357561E+000, +0.00000000000E+000
+1.10288037163E+008, -1.22610530548E+000, +0.00000000000E+000
+1.10833951504E+008, -1.21668161602E+000, +0.00000000000E+000
+1.11379865845E+008, -1.20280082202E+000, +0.00000000000E+000
+1.11925780186E+008, -1.19501503993E+000, +0.00000000000E+000
+1.12471694526E+008, -1.18230214633E+000, +0.00000000000E+000
+1.13017608867E+008, -1.17196765659E+000, +0.00000000000E+000
+1.13563523208E+008, -1.15953479573E+000, +0.00000000000E+000
+1.14109437549E+008, -1.14897126952E+000, +0.00000000000E+000
+1.14655351890E+008, -1.13983921612E+000, +0.00000000000E+000
+1.15201266231E+008, -1.13107117367E+000, +0.00000000000E+000
+1.15747180572E+008, -1.12015577673E+000, +0.00000000000E+000
+1.16293094912E+008, -1.11058557819E+000, +0.00000000000E+000
+1.16839009253E+008, -1.10253459731E+000, +0.00000000000E+000
+1.17384923594E+008, -1.09355478182E+000, +0.00000000000E+000
+1.17930837935E+008, -1.08862229587E+000, +0.00000000000E+000
+1.18476752276E+008, -1.07565462492E+000, +0.00000000000E+000
+1.19022666617E+008, -1.06799582582E+000, +0.00000000000E+000
+1.19568580958E+008, -1.06029841290E+000, +0.00000000000E+000
+1.20114495298E+008, -1.04832478052E+000, +0.00000000000E+000
+1.20660409639E+008, -1.04332519732E+000, +0.00000000000E+000
+1.21206323980E+008, -1.03362330655E+000, +0.00000000000E+000
+1.21752238321E+008, -1.02734039103E+000, +0.00000000000E+000
+1.22298152662E+008, -1.01938261541E+000, +0.00000000000E+000
+1.22844067003E+008, -1.00939702795E+000, +0.00000000000E+000
+1.23389981343E+008, -1.00035084650E+000, +0.00000000000E+000
+1.23935895684E+008, -9.95364362765E-001, +0.00000000000E+000
+1.24481810025E+008, -9.83570672766E-001, +0.00000000000E+000
+1.25027724366E+008, -9.78621022722E-001, +0.00000000000E+000
+1.25573638707E+008, -9.70519443655E-001, +0.00000000000E+000
+1.26119553048E+008, -9.61962233391E-001, +0.00000000000E+000
+1.26665467389E+008, -9.54299016957E-001, +0.00000000000E+000
+1.27211381729E+008, -9.48555327412E-001, +0.00000000000E+000
+1.27757296070E+008, -9.42884290517E-001, +0.00000000000E+000
+1.28303210411E+008, -9.34325421389E-001, +0.00000000000E+000
+1.28849124752E+008, -9.30554094882E-001, +0.00000000000E+000
+1.29395039093E+008, -9.21362095263E-001, +0.00000000000E+000
+1.29940953434E+008, -9.15687420301E-001, +0.00000000000E+000
+1.30486867774E+008, -9.03477918474E-001, +0.00000000000E+000
+1.31032782115E+008, -9.00375616507E-001, +0.00000000000E+000
+1.31578696456E+008, -8.96944939580E-001, +0.00000000000E+000
+1.32124610797E+008, -8.89184440759E-001, +0.00000000000E+000
+1.32670525138E+008, -8.79941551574E-001, +0.00000000000E+000
+1.33216439479E+008, -8.73783961798E-001, +0.00000000000E+000
+1.33762353820E+008, -8.69149603666E-001, +0.00000000000E+000
+1.34308268160E+008, -8.59936509175E-001, +0.00000000000E+000
+1.34854182501E+008, -8.55868588730E-001, +0.00000000000E+000
+1.35400096842E+008, -8.47425768649E-001, +0.00000000000E+000
+1.35946011183E+008, -8.43888332648E-001, +0.00000000000E+000
+1.36491925524E+008, -8.38761171382E-001, +0.00000000000E+000
+1.37037839865E+008, -8.30497131101E-001, +0.00000000000E+000
+1.37583754205E+008, -8.22187322338E-001, +0.00000000000E+000
+1.38129668546E+008, -8.13758549261E-001, +0.00000000000E+000
+1.38675582887E+008, -8.12525643586E-001, +0.00000000000E+000
+1.39315680295E+008, -8.02018557217E-001, +0.00000000000E+000
+1.40074569751E+008, -7.93481870574E-001, +0.00000000000E+000
+1.40833459207E+008, -7.86511240404E-001, +0.00000000000E+000
+1.41592348664E+008, -7.81765695577E-001, +0.00000000000E+000
+1.42351238120E+008, -7.71880712830E-001, +0.00000000000E+000
+1.43110127577E+008, -7.65778720393E-001, +0.00000000000E+000
+1.43869017033E+008, -7.56858504463E-001, +0.00000000000E+000
+1.44627906490E+008, -7.50228272159E-001, +0.00000000000E+000
+1.45386795946E+008, -7.43273750366E-001, +0.00000000000E+000
+1.46145685402E+008, -7.33840801799E-001, +0.00000000000E+000
+1.46904574859E+008, -7.25294433011E-001, +0.00000000000E+000
+1.47663464315E+008, -7.19008143045E-001, +0.00000000000E+000
+1.48422353772E+008, -7.11008873681E-001, +0.00000000000E+000
+1.49181243228E+008, -7.08668055758E-001, +0.00000000000E+000
+1.49940132685E+008, -6.94258181382E-001, +0.00000000000E+000
+1.50699022141E+008, -6.90446482164E-001, +0.00000000000E+000
+1.51457911598E+008, -6.86831846802E-001, +0.00000000000E+000
+1.52216801054E+008, -6.74539963506E-001, +0.00000000000E+000
+1.52975690510E+008, -6.67948802368E-001, +0.00000000000E+000
+1.53734579967E+008, -6.61004073487E-001, +0.00000000000E+000
+1.54493469423E+008, -6.54834237431E-001, +0.00000000000E+000
+1.55252358880E+008, -6.44462589023E-001, +0.00000000000E+000
+1.56011248336E+008, -6.41106599855E-001, +0.00000000000E+000
+1.56770137793E+008, -6.34185378319E-001, +0.00000000000E+000
+1.57529027249E+008, -6.28646561412E-001, +0.00000000000E+000
+1.58287916706E+008, -6.20118067303E-001, +0.00000000000E+000
+1.59046806162E+008, -6.13483789215E-001, +0.00000000000E+000
+1.59805695618E+008, -6.12385504030E-001, +0.00000000000E+000
+1.60564585075E+008, -5.98509906762E-001, +0.00000000000E+000
+1.61323474531E+008, -5.92080603721E-001, +0.00000000000E+000
+1.62082363988E+008, -5.89070506604E-001, +0.00000000000E+000
+1.62841253444E+008, -5.80338385710E-001, +0.00000000000E+000
+1.63600142901E+008, -5.75751617563E-001, +0.00000000000E+000
+1.64359032357E+008, -5.67649631665E-001, +0.00000000000E+000
+1.65117921813E+008, -5.63927957864E-001, +0.00000000000E+000
+1.65876811270E+008, -5.60076261021E-001, +0.00000000000E+000
+1.66635700726E+008, -5.56368741183E-001, +0.00000000000E+000
+1.67394590183E+008, -5.46776749416E-001, +0.00000000000E+000
+1.68153479639E+008, -5.37666443381E-001, +0.00000000000E+000
+1.68912369096E+008, -5.34168714518E-001, +0.00000000000E+000
+1.69671258552E+008, -5.27673746173E-001, +0.00000000000E+000
+1.70430148009E+008, -5.18717924469E-001, +0.00000000000E+000
+1.71189037465E+008, -5.15364214254E-001, +0.00000000000E+000
+1.71947926921E+008, -5.11813204659E-001, +0.00000000000E+000
+1.72706816378E+008, -5.06749036599E-001, +0.00000000000E+000
+1.73465705834E+008, -5.02782557416E-001, +0.00000000000E+000
+1.74224595291E+008, -4.94439656176E-001, +0.00000000000E+000
+1.74983484747E+008, -4.91189381094E-001, +0.00000000000E+000
+1.75742374204E+008, -4.86780613426E-001, +0.00000000000E+000
+1.76501263660E+008, -4.81405487239E-001, +0.00000000000E+000
+1.77260153116E+008, -4.76605844214E-001, +0.00000000000E+000
+1.78019042573E+008, -4.71758590204E-001, +0.00000000000E+000
+1.78777932029E+008, -4.66965881421E-001, +0.00000000000E+000
+1.79536821486E+008, -4.61277740766E-001, +0.00000000000E+000
+1.80295710942E+008, -4.55202932426E-001, +0.00000000000E+000
+1.81054600399E+008, -4.53373124360E-001, +0.00000000000E+000
+1.81813489855E+008, -4.44828930472E-001, +0.00000000000E+000
+1.82572379312E+008, -4.41281663944E-001, +0.00000000000E+000
+1.83331268768E+008, -4.40250510870E-001, +0.00000000000E+000
+1.84090158224E+008, -4.31079240486E-001, +0.00000000000E+000
+1.84849047681E+008, -4.34287239144E-001, +0.00000000000E+000
+1.85607937137E+008, -4.27396405884E-001, +0.00000000000E+000
+1.86366826594E+008, -4.20669581230E-001, +0.00000000000E+000
+1.87125716050E+008, -4.21298796350E-001, +0.00000000000E+000
+1.87884605507E+008, -4.15484588323E-001, +0.00000000000E+000
+1.88643494963E+008, -4.15491107456E-001, +0.00000000000E+000
+1.89402384419E+008, -4.04843935381E-001, +0.00000000000E+000
+1.90161273876E+008, -4.05718551546E-001, +0.00000000000E+000
+1.90920163332E+008, -3.97387436450E-001, +0.00000000000E+000
+1.91679052789E+008, -3.97049609231E-001, +0.00000000000E+000
+1.92437942245E+008, -3.89741113107E-001, +0.00000000000E+000
+1.93196831702E+008, -3.89644084901E-001, +0.00000000000E+000
+1.94088587759E+008, -3.88017220146E-001, +0.00000000000E+000
+1.95143276970E+008, -3.80399709394E-001, +0.00000000000E+000
+1.96197966180E+008, -3.78229835380E-001, +0.00000000000E+000
+1.97252655390E+008, -3.73064684346E-001, +0.00000000000E+000
+1.98307344601E+008, -3.70150406478E-001, +0.00000000000E+000
+1.99362033811E+008, -3.66151106558E-001, +0.00000000000E+000
+2.00416723021E+008, -3.64058770857E-001, +0.00000000000E+000
+2.01471412232E+008, -3.60457744226E-001, +0.00000000000E+000
+2.02526101442E+008, -3.57637976739E-001, +0.00000000000E+000
+2.03580790652E+008, -3.51230283591E-001, +0.00000000000E+000
+2.04635479863E+008, -3.50044036734E-001, +0.00000000000E+000
+2.05690169073E+008, -3.45594200974E-001, +0.00000000000E+000
+2.06744858283E+008, -3.43512659260E-001, +0.00000000000E+000
+2.07799547493E+008, -3.39379818850E-001, +0.00000000000E+000
+2.08854236704E+008, -3.36441140581E-001, +0.00000000000E+000
+2.09908925914E+008, -3.33151885788E-001, +0.00000000000E+000
+2.10963615124E+008, -3.29607633722E-001, +0.00000000000E+000
+2.12018304335E+008, -3.31238985704E-001, +0.00000000000E+000
+2.13072993545E+008, -3.29746211552E-001, +0.00000000000E+000
+2.14127682755E+008, -3.29080557422E-001, +0.00000000000E+000
+2.15182371966E+008, -3.27232133762E-001, +0.00000000000E+000
+2.16237061176E+008, -3.23208335318E-001, +0.00000000000E+000
+2.17291750386E+008, -3.23966053003E-001, +0.00000000000E+000
+2.18346439597E+008, -3.24410205142E-001, +0.00000000000E+000
+2.19401128807E+008, -3.21748879102E-001, +0.00000000000E+000
+2.20455818017E+008, -3.20877804229E-001, +0.00000000000E+000
+2.21510507228E+008, -3.23774108721E-001, +0.00000000000E+000
+2.22565196438E+008, -3.23517733272E-001, +0.00000000000E+000
+2.23619885648E+008, -3.22480111569E-001, +0.00000000000E+000
+2.24674574859E+008, -3.24691415466E-001, +0.00000000000E+000
+2.25729264069E+008, -3.26152820516E-001, +0.00000000000E+000
+2.26783953279E+008, -3.24869216260E-001, +0.00000000000E+000
+2.27838642490E+008, -3.30360218042E-001, +0.00000000000E+000
+2.28893331700E+008, -3.33147454503E-001, +0.00000000000E+000
+2.29948020910E+008, -3.35683531612E-001, +0.00000000000E+000
+2.31002710121E+008, -3.35282803399E-001, +0.00000000000E+000
+2.32057399331E+008, -3.35911381493E-001, +0.00000000000E+000
+2.33112088541E+008, -3.35858150951E-001, +0.00000000000E+000
+2.34166777752E+008, -3.33098015702E-001, +0.00000000000E+000
+2.35221466962E+008, -3.30169696298E-001, +0.00000000000E+000
+2.36276156172E+008, -3.26333766386E-001, +0.00000000000E+000
+2.37330845383E+008, -3.22350454118E-001, +0.00000000000E+000
+2.38385534593E+008, -3.17521878977E-001, +0.00000000000E+000
+2.39440223803E+008, -3.17212242278E-001, +0.00000000000E+000
+2.40494913013E+008, -3.13558399660E-001, +0.00000000000E+000
+2.41549602224E+008, -3.10617890553E-001, +0.00000000000E+000
+2.42604291434E+008, -3.08375305422E-001, +0.00000000000E+000
+2.43658980644E+008, -3.08336404897E-001, +0.00000000000E+000
+2.44713669855E+008, -3.07605732215E-001, +0.00000000000E+000
+2.45768359065E+008, -3.05255918914E-001, +0.00000000000E+000
+2.46823048275E+008, -3.07403406898E-001, +0.00000000000E+000
+2.47877737486E+008, -3.08108088217E-001, +0.00000000000E+000
+2.48932426696E+008, -3.06764541429E-001, +0.00000000000E+000
+2.49987115906E+008, -3.11138368025E-001, +0.00000000000E+000
+2.51041805117E+008, -3.08022730068E-001, +0.00000000000E+000
+2.52096494327E+008, -3.10318500206E-001, +0.00000000000E+000
+2.53151183537E+008, -3.11700294280E-001, +0.00000000000E+000
+2.54205872748E+008, -3.14240518744E-001, +0.00000000000E+000
+2.55260561958E+008, -3.14935170538E-001, +0.00000000000E+000
+2.56315251168E+008, -3.16986439677E-001, +0.00000000000E+000
+2.57369940379E+008, -3.19329101946E-001, +0.00000000000E+000
+2.58424629589E+008, -3.20997182722E-001, +0.00000000000E+000
+2.59479318799E+008, -3.26929371914E-001, +0.00000000000E+000
+2.60534008010E+008, -3.26718611659E-001, +0.00000000000E+000
+2.61588697220E+008, -3.29225844751E-001, +0.00000000000E+000
+2.62643386430E+008, -3.29608568348E-001, +0.00000000000E+000
+2.63698075641E+008, -3.39130792099E-001, +0.00000000000E+000
+2.64752764851E+008, -3.41881070409E-001, +0.00000000000E+000
+2.65807454061E+008, -3.49033387786E-001, +0.00000000000E+000
+2.66862143272E+008, -3.54870155157E-001, +0.00000000000E+000
+2.67916832482E+008, -3.61561630960E-001, +0.00000000000E+000
+2.69153480393E+008, -3.73883782948E-001, +0.00000000000E+000
+2.70619630779E+008, -3.99132612776E-001, +0.00000000000E+000
+2.72085781165E+008, -4.23445305134E-001, +0.00000000000E+000
+2.73551931551E+008, -4.35665726755E-001, +0.00000000000E+000
+2.75018081937E+008, -4.09134889369E-001, +0.00000000000E+000
+2.76484232322E+008, -3.76295582910E-001, +0.00000000000E+000
+2.77950382708E+008, -3.62173757735E-001, +0.00000000000E+000
+2.79416533094E+008, -3.59791445591E-001, +0.00000000000E+000
+2.80882683480E+008, -3.57201351906E-001, +0.00000000000E+000
+2.82348833866E+008, -3.58541600281E-001, +0.00000000000E+000
+2.83814984252E+008, -3.63702362046E-001, +0.00000000000E+000
+2.85281134638E+008, -3.68695611970E-001, +0.00000000000E+000
+2.86747285024E+008, -3.75967467318E-001, +0.00000000000E+000
+2.88213435410E+008, -3.81464043671E-001, +0.00000000000E+000
+2.89679585796E+008, -3.89171828085E-001, +0.00000000000E+000
+2.91145736182E+008, -3.93014143336E-001, +0.00000000000E+000
+2.92611886568E+008, -4.02062375609E-001, +0.00000000000E+000
+2.94078036954E+008, -4.10128855150E-001, +0.00000000000E+000
+2.95544187340E+008, -4.17830924906E-001, +0.00000000000E+000
+2.97010337726E+008, -4.18882969047E-001, +0.00000000000E+000
+2.98476488112E+008, -4.24064586929E-001, +0.00000000000E+000
+2.99942638498E+008, -4.21295776184E-001, +0.00000000000E+000
+3.01408788884E+008, -4.19855745989E-001, +0.00000000000E+000
+3.02874939270E+008, -4.15720155161E-001, +0.00000000000E+000
+3.04341089656E+008, -4.13547051715E-001, +0.00000000000E+000
+3.05807240042E+008, -4.03269945546E-001, +0.00000000000E+000
+3.07273390428E+008, -4.00044338903E-001, +0.00000000000E+000
+3.08739540814E+008, -3.96451045642E-001, +0.00000000000E+000
+3.10205691200E+008, -3.96180648227E-001, +0.00000000000E+000
+3.11671841585E+008, -3.92998501837E-001, +0.00000000000E+000
+3.13137991971E+008, -3.93370412916E-001, +0.00000000000E+000
+3.14604142357E+008, -3.97303038792E-001, +0.00000000000E+000
+3.16070292743E+008, -3.97069226470E-001, +0.00000000000E+000
+3.17536443129E+008, -4.01176532361E-001, +0.00000000000E+000
+3.19002593515E+008, -3.96148025201E-001, +0.00000000000E+000
+3.20468743901E+008, -3.96297788470E-001, +0.00000000000E+000
+3.21934894287E+008, -3.99201835657E-001, +0.00000000000E+000
+3.23401044673E+008, -3.98395012663E-001, +0.00000000000E+000
+3.24867195059E+008, -3.98357150605E-001, +0.00000000000E+000
+3.26333345445E+008, -3.94196019520E-001, +0.00000000000E+000
+3.27799495831E+008, -3.99639033091E-001, +0.00000000000E+000
+3.29265646217E+008, -3.98952896399E-001, +0.00000000000E+000
+3.30731796603E+008, -4.00529734257E-001, +0.00000000000E+000
+3.32197946989E+008, -4.00311071859E-001, +0.00000000000E+000
+3.33664097375E+008, -3.99258149559E-001, +0.00000000000E+000
+3.35130247761E+008, -4.02462053201E-001, +0.00000000000E+000
+3.36596398147E+008, -4.01829591005E-001, +0.00000000000E+000
+3.38062548533E+008, -4.04633965489E-001, +0.00000000000E+000
+3.39528698919E+008, -4.03215484163E-001, +0.00000000000E+000
+3.40994849305E+008, -4.06503816006E-001, +0.00000000000E+000
+3.42460999691E+008, -4.07343401532E-001, +0.00000000000E+000
+3.43927150077E+008, -4.08662493808E-001, +0.00000000000E+000
+3.45393300463E+008, -4.10741990430E-001, +0.00000000000E+000
+3.46859450848E+008, -4.08071716870E-001, +0.00000000000E+000
+3.48325601234E+008, -4.05943548210E-001, +0.00000000000E+000
+3.49791751620E+008, -4.05273197938E-001, +0.00000000000E+000
+3.51257902006E+008, -4.03441542553E-001, +0.00000000000E+000
+3.52724052392E+008, -4.00012619768E-001, +0.00000000000E+000
+3.54190202778E+008, -3.95400273259E-001, +0.00000000000E+000
+3.55656353164E+008, -3.94161850826E-001, +0.00000000000E+000
+3.57122503550E+008, -3.94979599055E-001, +0.00000000000E+000
+3.58588653936E+008, -3.93501875204E-001, +0.00000000000E+000
+3.60054804322E+008, -3.91681900123E-001, +0.00000000000E+000
+3.61520954708E+008, -3.87971310347E-001, +0.00000000000E+000
+3.62987105094E+008, -3.84904489285E-001, +0.00000000000E+000
+3.64453255480E+008, -3.81425540592E-001, +0.00000000000E+000
+3.65919405866E+008, -3.83689152950E-001, +0.00000000000E+000
+3.67385556252E+008, -3.81184196610E-001, +0.00000000000E+000
+3.68851706638E+008, -3.81730390007E-001, +0.00000000000E+000
+3.70317857024E+008, -3.79334350504E-001, +0.00000000000E+000
+3.71784007410E+008, -3.77527061543E-001, +0.00000000000E+000
+3.73250157796E+008, -3.80949551915E-001, +0.00000000000E+000
+3.74973002245E+008, -3.77338639832E-001, +0.00000000000E+000
+3.77010628384E+008, -3.78702860187E-001, +0.00000000000E+000
+3.79048254523E+008, -3.77042808122E-001, +0.00000000000E+000
+3.81085880661E+008, -3.78260263815E-001, +0.00000000000E+000
+3.83123506800E+008, -3.80602466848E-001, +0.00000000000E+000
+3.85161132939E+008, -3.76885684882E-001, +0.00000000000E+000
+3.87198759077E+008, -3.82642228279E-001, +0.00000000000E+000
+3.89236385216E+008, -3.84024635038E-001, +0.00000000000E+000
+3.91274011355E+008, -3.91116606251E-001, +0.00000000000E+000
+3.93311637493E+008, -3.92243840023E-001, +0.00000000000E+000
+3.95349263632E+008, -3.96048193317E-001, +0.00000000000E+000
+3.97386889771E+008, -4.01549323044E-001, +0.00000000000E+000
+3.99424515909E+008, -4.04173255863E-001, +0.00000000000E+000
+4.01462142048E+008, -4.08185279094E-001, +0.00000000000E+000
+4.03499768187E+008, -4.15000739922E-001, +0.00000000000E+000
+4.05537394325E+008, -4.21542862530E-001, +0.00000000000E+000
+4.07575020464E+008, -4.30883458126E-001, +0.00000000000E+000
+4.09612646602E+008, -4.38539378686E-001, +0.00000000000E+000
+4.11650272741E+008, -4.49074676535E-001, +0.00000000000E+000
+4.13687898880E+008, -4.60053147011E-001, +0.00000000000E+000
+4.15725525018E+008, -4.72542524852E-001, +0.00000000000E+000
+4.17763151157E+008, -4.85681180030E-001, +0.00000000000E+000
+4.19800777296E+008, -5.06747406541E-001, +0.00000000000E+000
+4.21838403434E+008, -5.27968185851E-001, +0.00000000000E+000
+4.23876029573E+008, -5.52264676412E-001, +0.00000000000E+000
+4.25913655712E+008, -5.85890439831E-001, +0.00000000000E+000
+4.27951281850E+008, -6.24784211754E-001, +0.00000000000E+000
+4.29988907989E+008, -6.67844716090E-001, +0.00000000000E+000
+4.32026534128E+008, -7.19206127031E-001, +0.00000000000E+000
+4.34064160266E+008, -7.69844649262E-001, +0.00000000000E+000
+4.36101786405E+008, -8.24163011012E-001, +0.00000000000E+000
+4.38139412543E+008, -8.61530670111E-001, +0.00000000000E+000
+4.40177038682E+008, -8.85346475954E-001, +0.00000000000E+000
+4.42214664821E+008, -8.92946973003E-001, +0.00000000000E+000
+4.44252290959E+008, -8.91265974378E-001, +0.00000000000E+000
+4.46289917098E+008, -8.84803249709E-001, +0.00000000000E+000
+4.48327543237E+008, -8.78331225181E-001, +0.00000000000E+000
+4.50365169375E+008, -8.72371983326E-001, +0.00000000000E+000
+4.52402795514E+008, -8.68576098754E-001, +0.00000000000E+000
+4.54440421653E+008, -8.68901834769E-001, +0.00000000000E+000
+4.56478047791E+008, -8.70179140186E-001, +0.00000000000E+000
+4.58515673930E+008, -8.73896311061E-001, +0.00000000000E+000
+4.60553300069E+008, -8.88484129094E-001, +0.00000000000E+000
+4.62590926207E+008, -9.03364957869E-001, +0.00000000000E+000
+4.64628552346E+008, -9.24489629752E-001, +0.00000000000E+000
+4.66666178484E+008, -9.52453769197E-001, +0.00000000000E+000
+4.68703804623E+008, -9.78870706303E-001, +0.00000000000E+000
+4.70741430762E+008, -1.00963916791E+000, +0.00000000000E+000
+4.72779056900E+008, -1.04460363093E+000, +0.00000000000E+000
+4.74816683039E+008, -1.07782106952E+000, +0.00000000000E+000
+4.76854309178E+008, -1.10598759894E+000, +0.00000000000E+000
+4.78891935316E+008, -1.14165177142E+000, +0.00000000000E+000
+4.80929561455E+008, -1.17900962481E+000, +0.00000000000E+000
+4.82967187594E+008, -1.21083426646E+000, +0.00000000000E+000
+4.85004813732E+008, -1.23810005359E+000, +0.00000000000E+000
+4.87042439871E+008, -1.27121785309E+000, +0.00000000000E+000
+4.89080066010E+008, -1.29938900954E+000, +0.00000000000E+000
