x-axis,2
second,Volt
-155.5000E-09,+1.8863065298647E+00
-155.0000E-09,+1.9064070321619E+00
-154.5000E-09,+1.8863065298646E+00
-154.0000E-09,+1.8461055252699E+00
-153.5000E-09,+1.7858040183781E+00
-153.0000E-09,+1.7255025114863E+00
-152.5000E-09,+1.6853015068916E+00
-152.0000E-09,+1.6048994977025E+00
-151.5000E-09,+1.5445979908107E+00
-151.0000E-09,+1.4842964839189E+00
-150.5000E-09,+1.4440954793243E+00
-150.0000E-09,+1.4038944747298E+00
-149.5000E-09,+1.3636934701352E+00
-149.0000E-09,+1.3234924655407E+00
-148.5000E-09,+1.3033919632434E+00
-148.0000E-09,+1.2631909586488E+00
-147.5000E-09,+1.2229899540544E+00
-147.0000E-09,+1.2229899540543E+00
-146.5000E-09,+1.2028894517569E+00
-146.0000E-09,+1.1626884471624E+00
-145.5000E-09,+1.1425879448652E+00
-145.0000E-09,+1.1224874425678E+00
-144.5000E-09,+1.0822864379733E+00
-144.0000E-09,+1.0621859356760E+00
-143.5000E-09,+1.0420854333787E+00
-143.0000E-09,+1.0018844287843E+00
-142.5000E-09,+1.0018844287841E+00
-142.0000E-09,+961.6834241895E-03
-141.5000E-09,+921.4824195951E-03
-141.0000E-09,+921.4824195951E-03
-140.5000E-09,+901.3819172978E-03
-140.0000E-09,+901.3819172977E-03
-139.5000E-09,+861.1809127033E-03
-139.0000E-09,+861.1809127033E-03
-138.5000E-09,+861.1809127031E-03
-138.0000E-09,+820.9799081086E-03
-137.5000E-09,+800.8794058114E-03
-137.0000E-09,+800.8794058114E-03
-136.5000E-09,+780.7789035140E-03
-136.0000E-09,+740.5778989197E-03
-135.5000E-09,+760.6784012167E-03
-135.0000E-09,+720.4773966223E-03
-134.5000E-09,+720.4773966222E-03
-134.0000E-09,+700.3768943249E-03
-133.5000E-09,+660.1758897305E-03
-133.0000E-09,+660.1758897305E-03
-132.5000E-09,+660.1758897303E-03
-132.0000E-09,+619.9748851357E-03
-131.5000E-09,+579.7738805414E-03
-131.0000E-09,+599.8743828385E-03
-130.5000E-09,+579.7738805412E-03
-130.0000E-09,+559.6733782440E-03
-129.5000E-09,+559.6733782440E-03
-129.0000E-09,+539.5728759468E-03
-128.5000E-09,+559.6733782440E-03
-128.0000E-09,+539.5728759470E-03
-127.5000E-09,+599.8743828387E-03
-127.0000E-09,+619.9748851360E-03
-126.5000E-09,+640.0753874331E-03
-126.0000E-09,+619.9748851359E-03
-125.5000E-09,+619.9748851360E-03
-125.0000E-09,+640.0753874332E-03
-124.5000E-09,+640.0753874333E-03
-124.0000E-09,+660.1758897304E-03
-123.5000E-09,+640.0753874333E-03
-123.0000E-09,+680.2763920277E-03
-122.5000E-09,+680.2763920276E-03
-122.0000E-09,+660.1758897305E-03
-121.5000E-09,+660.1758897305E-03
-121.0000E-09,+680.2763920277E-03
-120.5000E-09,+680.2763920276E-03
-120.0000E-09,+660.1758897305E-03
-119.5000E-09,+680.2763920277E-03
-119.0000E-09,+680.2763920278E-03
-118.5000E-09,+700.3768943249E-03
-118.0000E-09,+680.2763920277E-03
-117.5000E-09,+680.2763920278E-03
-117.0000E-09,+700.3768943250E-03
-116.5000E-09,+700.3768943251E-03
-116.0000E-09,+720.4773966222E-03
-115.5000E-09,+700.3768943251E-03
-115.0000E-09,+720.4773966224E-03
-114.5000E-09,+740.5778989194E-03
-114.0000E-09,+700.3768943251E-03
-113.5000E-09,+720.4773966224E-03
-113.0000E-09,+740.5778989195E-03
-112.5000E-09,+720.4773966223E-03
-112.0000E-09,+720.4773966224E-03
-111.5000E-09,+740.5778989196E-03
-111.0000E-09,+740.5778989197E-03
-110.5000E-09,+760.6784012169E-03
-110.0000E-09,+760.6784012170E-03
-109.5000E-09,+800.8794058117E-03
-109.0000E-09,+861.1809127036E-03
-108.5000E-09,+941.5829218927E-03
-108.0000E-09,+1.0018844287843E+00
-107.5000E-09,+1.0219849310820E+00
-107.0000E-09,+1.1224874425682E+00
-106.5000E-09,+1.1827889494599E+00
-106.0000E-09,+1.2028894517573E+00
-105.5000E-09,+1.2631909586491E+00
-105.0000E-09,+1.3033919632437E+00
-104.5000E-09,+1.3435929678381E+00
-104.0000E-09,+1.3636934701354E+00
-103.5000E-09,+1.3837939724328E+00
-103.0000E-09,+1.4239949770275E+00
-102.5000E-09,+1.4842964839191E+00
-102.0000E-09,+1.5043969862165E+00
-101.5000E-09,+1.5445979908110E+00
-101.0000E-09,+1.5646984931082E+00
-100.5000E-09,+1.5847989954056E+00
-100.0000E-09,+1.6250000000001E+00
-99.5000E-09,+1.6451005022975E+00
-99.0000E-09,+1.6853015068919E+00
-98.5000E-09,+1.7054020091892E+00
-98.0000E-09,+1.7255025114865E+00
-97.5000E-09,+1.7456030137838E+00
-97.0000E-09,+1.7657035160811E+00
-96.5000E-09,+1.7858040183784E+00
-96.0000E-09,+1.8059045206756E+00
-95.5000E-09,+1.8260050229729E+00
-95.0000E-09,+1.8461055252702E+00
-94.5000E-09,+1.8662060275676E+00
-94.0000E-09,+1.9064070321620E+00
-93.5000E-09,+1.9064070321620E+00
-93.0000E-09,+1.9265075344593E+00
-92.5000E-09,+1.9466080367566E+00
-92.0000E-09,+1.9667085390538E+00
-91.5000E-09,+1.9667085390540E+00
-91.0000E-09,+2.0069095436485E+00
-90.5000E-09,+2.0270100459457E+00
-90.0000E-09,+2.0471105482429E+00
-89.5000E-09,+2.0471105482430E+00
-89.0000E-09,+2.0672110505405E+00
-88.5000E-09,+2.1275125574321E+00
-88.0000E-09,+2.1476130597294E+00
-87.5000E-09,+2.1677135620268E+00
-87.0000E-09,+2.2079145666213E+00
-86.5000E-09,+2.2280150689186E+00
-86.0000E-09,+2.2682160735130E+00
-85.5000E-09,+2.2682160735131E+00
-85.0000E-09,+2.2883165758104E+00
-84.5000E-09,+2.3084170781077E+00
-84.0000E-09,+2.3285175804049E+00
-83.5000E-09,+2.3285175804051E+00
-83.0000E-09,+2.3687185849995E+00
